"co_pcdt","co_uf_ibge_estabelecimento","nu_ano_competencia","qt_cnes_estabelecimento"
47,16,2017,1
47,16,2019,1
47,17,2010,1
47,17,2011,1
47,17,2012,2
47,17,2013,3
47,17,2014,3
47,17,2015,3
47,17,2016,2
47,17,2017,1
47,17,2018,2
47,17,2019,1
47,21,2010,1
47,21,2011,1
47,21,2012,1
47,21,2013,1
47,21,2014,1
47,21,2015,1
47,21,2016,1
47,21,2017,1
47,21,2018,1
47,21,2019,1
47,22,2010,1
47,22,2011,1
47,22,2012,1
47,22,2013,1
47,22,2014,1
47,22,2015,1
47,22,2016,1
47,22,2017,1
47,22,2018,1
47,22,2019,1
47,23,2010,2
47,23,2011,8
47,23,2012,8
47,23,2013,8
47,23,2014,4
47,23,2015,2
47,23,2016,1
47,23,2017,1
47,23,2018,1
47,23,2019,1
47,24,2010,1
47,24,2011,1
47,24,2012,1
47,24,2013,2
47,24,2014,5
47,24,2015,6
47,24,2016,5
47,24,2017,3
47,24,2018,3
47,24,2019,3
47,25,2010,2
47,25,2011,2
47,25,2012,2
47,25,2013,2
47,25,2014,2
47,25,2015,2
47,25,2016,2
47,25,2017,2
47,25,2018,2
47,25,2019,2
47,26,2010,2
47,26,2011,2
47,26,2012,1
47,26,2013,1
47,26,2014,1
47,26,2015,1
47,26,2016,1
47,26,2017,1
47,26,2018,1
47,26,2019,1
47,27,2011,1
47,27,2012,1
47,27,2013,1
47,27,2014,1
47,27,2015,1
47,27,2016,1
47,27,2017,1
47,27,2018,1
47,27,2019,1
47,28,2010,1
47,28,2011,1
47,28,2012,1
47,28,2013,1
47,28,2014,1
47,28,2015,1
47,28,2016,1
47,28,2017,1
47,28,2018,1
47,28,2019,1
47,29,2010,1
47,29,2011,1
47,29,2012,1
47,29,2013,1
47,29,2014,1
47,29,2015,1
47,29,2016,1
47,29,2017,2
47,29,2018,22
47,29,2019,25
47,31,2010,12
47,31,2011,20
47,31,2012,22
47,31,2013,23
47,31,2014,27
47,31,2015,27
47,31,2016,26
47,31,2017,26
47,31,2018,26
47,31,2019,27
47,32,2010,8
47,32,2011,8
47,32,2012,9
47,32,2013,9
47,32,2014,10
47,32,2015,10
47,32,2016,10
47,32,2017,10
47,32,2018,10
47,32,2019,10
47,33,2011,1
47,33,2012,1
47,33,2013,1
47,33,2014,1
47,33,2015,1
47,33,2016,1
47,33,2017,1
47,33,2018,1
47,33,2019,1
47,35,2010,23
47,35,2011,28
47,35,2012,30
47,35,2013,32
47,35,2014,32
47,35,2015,34
47,35,2016,34
47,35,2017,34
47,35,2018,34
47,35,2019,34
47,41,2010,11
47,41,2011,17
47,41,2012,20
47,41,2013,20
47,41,2014,20
47,41,2015,20
47,41,2016,21
47,41,2017,21
47,41,2018,22
47,41,2019,21
47,42,2011,1
47,42,2012,1
47,42,2013,1
47,42,2014,1
47,42,2015,1
47,42,2016,1
47,42,2017,1
47,42,2018,1
47,42,2019,1
47,43,2010,10
47,43,2011,12
47,43,2012,15
47,43,2013,16
47,43,2014,17
47,43,2015,18
47,43,2016,17
47,43,2017,18
47,43,2018,18
47,43,2019,18
47,50,2010,1
47,50,2011,1
47,50,2012,1
47,50,2013,1
47,50,2014,1
47,50,2015,1
47,50,2016,1
47,50,2017,1
47,50,2018,1
47,50,2019,1
47,51,2011,1
47,51,2012,1
47,51,2013,1
47,51,2014,1
47,51,2015,1
47,51,2016,1
47,51,2017,1
47,51,2018,1
47,51,2019,1
47,52,2010,1
47,52,2011,3
47,52,2012,3
47,52,2013,3
47,52,2014,3
47,52,2015,3
47,52,2016,3
47,52,2017,3
47,52,2018,3
47,52,2019,1
47,53,2010,1
47,53,2011,1
47,53,2012,2
47,53,2013,2
47,53,2014,2
47,53,2015,2
47,53,2016,2
47,53,2017,3
47,53,2018,3
47,53,2019,3
48,11,2008,1
48,11,2009,1
48,11,2010,1
48,11,2011,1
48,11,2012,1
48,11,2013,1
48,11,2014,1
48,11,2015,1
48,11,2016,1
48,11,2017,1
48,11,2018,1
48,11,2019,1
48,12,2008,1
48,12,2009,1
48,12,2010,1
48,12,2011,1
48,12,2012,1
48,12,2013,1
48,12,2014,1
48,12,2015,1
48,12,2016,1
48,12,2017,1
48,12,2018,1
48,12,2019,1
48,13,2008,1
48,13,2009,1
48,13,2010,1
48,13,2011,1
48,13,2012,1
48,13,2013,1
48,13,2014,1
48,13,2015,1
48,13,2016,1
48,13,2017,1
48,13,2018,1
48,13,2019,2
48,14,2010,1
48,14,2011,1
48,14,2012,1
48,14,2013,1
48,14,2018,1
48,15,2008,1
48,15,2009,1
48,15,2010,1
48,15,2011,2
48,15,2012,1
48,15,2013,3
48,15,2014,3
48,15,2015,7
48,15,2016,7
48,15,2017,7
48,15,2018,7
48,15,2019,7
48,16,2009,1
48,16,2010,1
48,16,2011,1
48,16,2012,1
48,16,2013,2
48,16,2014,1
48,16,2015,1
48,16,2016,1
48,16,2017,1
48,17,2008,3
48,17,2009,2
48,17,2010,2
48,17,2011,2
48,17,2012,2
48,17,2013,3
48,17,2014,4
48,17,2015,4
48,17,2016,4
48,17,2017,4
48,17,2018,4
48,17,2019,4
48,21,2008,1
48,21,2009,1
48,21,2010,1
48,21,2011,1
48,21,2012,1
48,21,2013,1
48,21,2014,1
48,21,2015,1
48,21,2016,1
48,21,2017,1
48,21,2018,1
48,21,2019,1
48,22,2008,1
48,22,2009,1
48,22,2010,1
48,22,2011,1
48,22,2012,1
48,22,2013,1
48,22,2014,1
48,22,2015,1
48,22,2016,1
48,22,2017,1
48,22,2018,1
48,22,2019,1
48,23,2008,7
48,23,2009,6
48,23,2010,6
48,23,2011,7
48,23,2012,11
48,23,2013,8
48,23,2014,2
48,23,2015,2
48,23,2016,2
48,23,2017,1
48,23,2018,2
48,23,2019,2
48,24,2008,1
48,24,2009,1
48,24,2010,1
48,24,2011,1
48,24,2012,2
48,24,2013,2
48,24,2014,4
48,24,2015,5
48,24,2016,5
48,24,2017,5
48,24,2018,5
48,24,2019,6
48,25,2008,1
48,25,2009,1
48,25,2010,2
48,25,2011,2
48,25,2012,2
48,25,2013,2
48,25,2014,2
48,25,2015,2
48,25,2016,2
48,25,2017,2
48,25,2018,2
48,25,2019,2
48,26,2008,1
48,26,2009,1
48,26,2010,2
48,26,2011,2
48,26,2012,1
48,26,2013,1
48,26,2014,1
48,26,2015,1
48,26,2016,1
48,26,2017,1
48,26,2018,1
48,26,2019,1
48,27,2008,1
48,27,2009,1
48,27,2010,1
48,27,2011,1
48,27,2012,1
48,27,2013,1
48,27,2014,1
48,27,2015,1
48,27,2016,1
48,27,2017,1
48,27,2018,1
48,27,2019,1
48,28,2008,1
48,28,2009,1
48,28,2010,1
48,28,2011,1
48,28,2012,1
48,28,2013,1
48,28,2014,1
48,28,2015,1
48,28,2016,1
48,28,2017,1
48,28,2018,1
48,28,2019,1
48,29,2008,2
48,29,2009,2
48,29,2010,3
48,29,2011,2
48,29,2012,2
48,29,2013,2
48,29,2014,2
48,29,2015,2
48,29,2016,3
48,29,2017,3
48,29,2018,23
48,29,2019,25
48,31,2008,25
48,31,2009,25
48,31,2010,27
48,31,2011,28
48,31,2012,28
48,31,2013,28
48,31,2014,28
48,31,2015,28
48,31,2016,28
48,31,2017,28
48,31,2018,28
48,31,2019,28
48,32,2008,5
48,32,2009,6
48,32,2010,7
48,32,2011,8
48,32,2012,9
48,32,2013,9
48,32,2014,10
48,32,2015,10
48,32,2016,10
48,32,2017,10
48,32,2018,10
48,32,2019,10
48,33,2008,1
48,33,2009,1
48,33,2010,1
48,33,2011,1
48,33,2012,1
48,33,2013,1
48,33,2014,1
48,33,2015,1
48,33,2016,1
48,33,2017,1
48,33,2018,1
48,33,2019,1
48,35,2008,36
48,35,2009,37
48,35,2010,39
48,35,2011,33
48,35,2012,32
48,35,2013,32
48,35,2014,32
48,35,2015,33
48,35,2016,33
48,35,2017,33
48,35,2018,33
48,35,2019,34
48,41,2008,21
48,41,2009,21
48,41,2010,22
48,41,2011,22
48,41,2012,22
48,41,2013,22
48,41,2014,22
48,41,2015,22
48,41,2016,22
48,41,2017,22
48,41,2018,23
48,41,2019,23
48,42,2008,1
48,42,2009,1
48,42,2010,1
48,42,2011,1
48,42,2012,1
48,42,2013,1
48,42,2014,1
48,42,2015,1
48,42,2016,1
48,42,2017,1
48,42,2018,1
48,42,2019,1
48,43,2008,18
48,43,2009,18
48,43,2010,18
48,43,2011,18
48,43,2012,18
48,43,2013,18
48,43,2014,18
48,43,2015,18
48,43,2016,18
48,43,2017,18
48,43,2018,18
48,43,2019,18
48,50,2008,1
48,50,2009,1
48,50,2010,1
48,50,2011,1
48,50,2012,1
48,50,2013,1
48,50,2014,1
48,50,2015,1
48,50,2016,1
48,50,2017,1
48,50,2018,1
48,50,2019,1
48,51,2008,1
48,51,2009,1
48,51,2010,1
48,51,2011,1
48,51,2012,1
48,51,2013,1
48,51,2014,1
48,51,2015,1
48,51,2016,1
48,51,2017,1
48,51,2018,1
48,51,2019,1
48,52,2008,2
48,52,2009,2
48,52,2010,3
48,52,2011,3
48,52,2012,3
48,52,2013,3
48,52,2014,3
48,52,2015,3
48,52,2016,3
48,52,2017,3
48,52,2018,3
48,52,2019,1
48,53,2008,1
48,53,2009,1
48,53,2010,1
48,53,2011,1
48,53,2012,2
48,53,2013,2
48,53,2014,2
48,53,2015,2
48,53,2016,2
48,53,2017,3
48,53,2018,3
48,53,2019,3
49,11,2008,1
49,11,2009,1
49,11,2010,1
49,11,2011,1
49,11,2012,1
49,11,2013,1
49,11,2014,1
49,11,2015,1
49,11,2016,1
49,11,2017,1
49,11,2018,1
49,11,2019,1
49,12,2008,1
49,12,2009,1
49,12,2010,1
49,12,2011,1
49,12,2012,1
49,12,2013,1
49,12,2014,2
49,12,2015,2
49,12,2016,2
49,12,2017,2
49,12,2018,2
49,12,2019,2
49,13,2008,1
49,13,2009,1
49,13,2010,1
49,13,2011,1
49,13,2012,1
49,13,2013,1
49,13,2014,1
49,13,2015,1
49,13,2016,1
49,13,2017,1
49,13,2018,1
49,13,2019,1
49,14,2008,1
49,14,2012,1
49,14,2013,1
49,14,2014,1
49,15,2008,1
49,15,2009,1
49,15,2010,2
49,15,2011,4
49,15,2012,5
49,15,2013,7
49,15,2014,5
49,15,2015,5
49,15,2016,6
49,15,2017,5
49,15,2018,6
49,15,2019,5
49,16,2016,1
49,17,2008,1
49,17,2009,1
49,17,2010,1
49,17,2011,1
49,17,2012,1
49,17,2013,1
49,17,2014,1
49,17,2015,2
49,17,2016,2
49,17,2017,2
49,17,2018,2
49,21,2008,1
49,21,2009,1
49,21,2010,1
49,21,2011,1
49,21,2012,1
49,21,2013,1
49,21,2014,1
49,21,2015,1
49,21,2016,1
49,21,2017,1
49,21,2018,1
49,21,2019,1
49,22,2009,1
49,22,2010,1
49,22,2011,1
49,22,2012,1
49,22,2013,1
49,22,2014,1
49,22,2015,1
49,22,2016,1
49,22,2017,1
49,22,2018,1
49,22,2019,1
49,23,2010,2
49,23,2011,3
49,23,2012,6
49,23,2013,5
49,23,2014,3
49,23,2015,2
49,23,2016,2
49,23,2017,1
49,23,2018,1
49,23,2019,1
49,24,2008,1
49,24,2009,1
49,24,2010,1
49,24,2011,1
49,24,2012,3
49,24,2013,3
49,24,2014,5
49,24,2015,4
49,24,2016,4
49,24,2017,5
49,24,2018,3
49,25,2008,1
49,25,2009,1
49,25,2010,2
49,25,2011,2
49,25,2012,2
49,25,2013,2
49,25,2014,2
49,25,2015,2
49,25,2016,2
49,25,2017,2
49,25,2018,2
49,25,2019,2
49,26,2008,1
49,26,2009,1
49,26,2010,2
49,26,2011,2
49,26,2012,1
49,26,2013,1
49,26,2014,1
49,26,2015,1
49,26,2016,1
49,26,2017,1
49,26,2018,1
49,26,2019,1
49,27,2008,1
49,27,2009,1
49,27,2010,1
49,27,2011,1
49,27,2012,1
49,27,2013,1
49,27,2014,1
49,27,2015,1
49,27,2016,1
49,27,2017,1
49,27,2018,1
49,27,2019,1
49,28,2012,1
49,28,2013,1
49,28,2014,1
49,28,2015,1
49,28,2016,1
49,28,2017,1
49,28,2018,1
49,28,2019,1
49,29,2016,2
49,29,2017,3
49,29,2018,24
49,29,2019,25
49,31,2008,16
49,31,2009,19
49,31,2010,18
49,31,2011,19
49,31,2012,20
49,31,2013,20
49,31,2014,23
49,31,2015,26
49,31,2016,26
49,31,2017,26
49,31,2018,26
49,31,2019,26
49,32,2008,4
49,32,2009,5
49,32,2010,6
49,32,2011,7
49,32,2012,9
49,32,2013,9
49,32,2014,10
49,32,2015,10
49,32,2016,10
49,32,2017,10
49,32,2018,10
49,32,2019,10
49,33,2008,1
49,33,2009,1
49,33,2010,1
49,33,2011,1
49,33,2012,1
49,33,2013,1
49,33,2014,1
49,33,2015,1
49,33,2016,1
49,33,2017,1
49,33,2018,1
49,33,2019,1
49,35,2008,26
49,35,2009,27
49,35,2010,31
49,35,2011,29
49,35,2012,27
49,35,2013,28
49,35,2014,29
49,35,2015,30
49,35,2016,30
49,35,2017,30
49,35,2018,29
49,35,2019,27
49,41,2008,19
49,41,2009,18
49,41,2010,20
49,41,2011,21
49,41,2012,22
49,41,2013,22
49,41,2014,22
49,41,2015,22
49,41,2016,22
49,41,2017,22
49,41,2018,22
49,41,2019,21
49,42,2008,1
49,42,2009,1
49,42,2010,1
49,42,2011,1
49,42,2012,1
49,42,2013,1
49,42,2014,1
49,42,2015,1
49,42,2016,1
49,42,2017,1
49,42,2018,1
49,42,2019,1
49,43,2008,13
49,43,2009,16
49,43,2010,17
49,43,2011,17
49,43,2012,17
49,43,2013,15
49,43,2014,15
49,43,2015,17
49,43,2016,18
49,43,2017,18
49,43,2018,18
49,43,2019,18
49,50,2009,1
49,50,2010,1
49,50,2011,1
49,50,2012,1
49,50,2013,1
49,50,2014,1
49,50,2015,1
49,50,2016,1
49,50,2017,1
49,50,2018,1
49,50,2019,1
49,51,2008,1
49,51,2009,1
49,51,2010,1
49,51,2011,1
49,51,2012,1
49,51,2013,1
49,51,2014,1
49,51,2015,1
49,51,2016,1
49,51,2017,1
49,52,2008,3
49,52,2009,2
49,52,2010,2
49,52,2011,2
49,52,2012,2
49,52,2013,3
49,52,2014,3
49,52,2015,3
49,52,2016,3
49,52,2017,3
49,52,2018,2
49,52,2019,1
49,53,2008,1
49,53,2009,1
49,53,2010,1
49,53,2011,1
49,53,2012,2
49,53,2013,2
49,53,2014,2
49,53,2015,2
49,53,2016,2
49,53,2017,2
49,53,2018,3
49,53,2019,3
50,11,2009,1
50,11,2010,1
50,11,2011,1
50,11,2012,1
50,11,2013,1
50,11,2014,1
50,11,2015,1
50,11,2016,1
50,11,2017,1
50,11,2018,1
50,11,2019,1
50,12,2015,1
50,12,2016,1
50,12,2017,1
50,12,2018,2
50,12,2019,2
50,13,2008,1
50,13,2009,1
50,13,2010,1
50,13,2011,1
50,13,2012,1
50,13,2013,1
50,13,2014,1
50,13,2015,1
50,13,2016,1
50,13,2018,1
50,13,2019,1
50,14,2008,1
50,14,2010,1
50,14,2014,1
50,14,2015,1
50,14,2016,1
50,14,2017,1
50,14,2018,1
50,14,2019,1
50,15,2008,2
50,15,2009,2
50,15,2010,2
50,15,2011,2
50,15,2012,2
50,15,2013,4
50,15,2014,3
50,15,2015,3
50,15,2016,4
50,15,2017,4
50,15,2018,2
50,15,2019,2
50,16,2008,1
50,16,2009,1
50,16,2010,1
50,16,2011,1
50,16,2012,2
50,16,2013,2
50,16,2014,1
50,16,2015,1
50,16,2016,1
50,16,2017,1
50,16,2018,1
50,16,2019,1
50,17,2008,3
50,17,2009,2
50,17,2010,2
50,17,2011,3
50,17,2012,3
50,17,2013,3
50,17,2014,3
50,17,2015,4
50,17,2016,3
50,17,2017,3
50,17,2018,3
50,17,2019,3
50,21,2008,1
50,21,2009,1
50,21,2010,1
50,21,2011,1
50,21,2012,1
50,21,2013,1
50,21,2015,1
50,21,2016,1
50,21,2017,1
50,21,2018,1
50,21,2019,1
50,22,2010,1
50,22,2011,1
50,22,2012,1
50,22,2013,1
50,22,2014,1
50,22,2015,1
50,22,2016,1
50,22,2017,1
50,22,2018,1
50,22,2019,1
50,23,2008,3
50,23,2009,5
50,23,2010,7
50,23,2011,8
50,23,2012,8
50,23,2013,6
50,23,2014,3
50,23,2015,2
50,23,2016,1
50,23,2017,1
50,23,2018,1
50,23,2019,1
50,24,2008,1
50,24,2009,1
50,24,2010,1
50,24,2011,1
50,24,2012,2
50,24,2013,2
50,24,2014,3
50,24,2015,2
50,24,2016,3
50,24,2017,3
50,24,2018,2
50,24,2019,2
50,25,2008,1
50,25,2009,1
50,25,2010,1
50,25,2011,1
50,25,2012,2
50,25,2013,2
50,25,2014,2
50,25,2015,2
50,25,2016,2
50,25,2017,2
50,25,2018,2
50,25,2019,2
50,26,2008,1
50,26,2009,1
50,26,2010,2
50,26,2011,2
50,26,2012,1
50,26,2013,1
50,26,2014,1
50,26,2015,1
50,26,2016,1
50,26,2017,1
50,26,2018,1
50,26,2019,1
50,27,2008,1
50,27,2009,1
50,27,2010,1
50,27,2011,1
50,27,2012,1
50,27,2013,1
50,27,2014,1
50,27,2015,1
50,27,2016,1
50,27,2017,1
50,27,2018,1
50,27,2019,1
50,28,2010,1
50,28,2011,1
50,28,2012,1
50,28,2013,1
50,28,2014,1
50,28,2015,1
50,28,2016,1
50,28,2017,1
50,28,2018,1
50,28,2019,1
50,29,2014,1
50,29,2016,1
50,29,2017,1
50,29,2018,4
50,29,2019,5
50,31,2008,15
50,31,2009,19
50,31,2010,20
50,31,2011,20
50,31,2012,20
50,31,2013,21
50,31,2014,23
50,31,2015,22
50,31,2016,24
50,31,2017,25
50,31,2018,25
50,31,2019,26
50,32,2008,4
50,32,2009,4
50,32,2010,4
50,32,2011,4
50,32,2012,3
50,32,2013,4
50,32,2014,6
50,32,2015,6
50,32,2016,7
50,32,2017,7
50,32,2018,10
50,32,2019,9
50,33,2008,1
50,33,2009,1
50,33,2010,1
50,33,2011,1
50,33,2012,1
50,33,2013,1
50,33,2014,1
50,33,2015,1
50,33,2016,1
50,33,2017,1
50,33,2018,1
50,33,2019,1
50,35,2008,34
50,35,2009,37
50,35,2010,40
50,35,2011,33
50,35,2012,30
50,35,2013,30
50,35,2014,30
50,35,2015,32
50,35,2016,33
50,35,2017,32
50,35,2018,33
50,35,2019,31
50,41,2008,17
50,41,2009,16
50,41,2010,17
50,41,2011,18
50,41,2012,19
50,41,2013,17
50,41,2014,17
50,41,2015,17
50,41,2016,17
50,41,2017,19
50,41,2018,20
50,41,2019,19
50,42,2008,1
50,42,2009,1
50,42,2010,1
50,42,2011,1
50,42,2012,1
50,42,2013,1
50,42,2014,1
50,42,2015,1
50,42,2016,1
50,42,2017,1
50,42,2018,1
50,42,2019,1
50,43,2008,12
50,43,2009,14
50,43,2010,11
50,43,2011,15
50,43,2012,13
50,43,2013,13
50,43,2014,9
50,43,2015,13
50,43,2016,15
50,43,2017,16
50,43,2018,17
50,43,2019,17
50,50,2008,1
50,50,2009,1
50,50,2010,1
50,50,2011,1
50,50,2012,1
50,50,2013,1
50,50,2014,1
50,50,2015,1
50,50,2016,1
50,50,2017,1
50,50,2018,1
50,50,2019,1
50,51,2008,1
50,51,2009,1
50,51,2010,1
50,51,2011,1
50,51,2012,1
50,51,2013,1
50,51,2014,1
50,51,2015,1
50,51,2016,1
50,51,2017,1
50,51,2018,1
50,51,2019,1
50,52,2008,2
50,52,2009,3
50,52,2010,2
50,52,2011,3
50,52,2012,2
50,52,2013,3
50,52,2014,3
50,52,2015,3
50,52,2016,3
50,52,2017,3
50,52,2018,3
50,52,2019,1
50,53,2008,1
50,53,2009,1
50,53,2010,1
50,53,2011,1
50,53,2012,2
50,53,2013,2
50,53,2014,2
50,53,2015,2
50,53,2016,2
50,53,2017,3
50,53,2018,3
50,53,2019,3
51,11,2016,1
51,11,2017,1
51,12,2010,1
51,12,2011,1
51,12,2013,1
51,15,2010,1
51,15,2011,1
51,15,2017,1
51,15,2018,2
51,15,2019,3
51,16,2010,1
51,16,2011,1
51,21,2012,1
51,21,2013,1
51,21,2014,1
51,21,2016,1
51,21,2017,1
51,21,2018,1
51,21,2019,1
51,23,2012,1
51,23,2013,1
51,23,2014,1
51,23,2015,1
51,23,2016,1
51,23,2017,1
51,23,2018,1
51,23,2019,1
51,25,2014,1
51,26,2010,1
51,26,2011,1
51,26,2012,1
51,26,2013,1
51,26,2014,1
51,26,2015,1
51,26,2016,1
51,26,2017,1
51,26,2018,1
51,26,2019,1
51,28,2010,1
51,28,2011,1
51,28,2012,1
51,28,2013,1
51,28,2014,1
51,28,2015,1
51,29,2013,1
51,31,2010,3
51,31,2011,7
51,31,2012,11
51,31,2013,15
51,31,2014,15
51,31,2015,19
51,31,2016,21
51,31,2017,21
51,31,2019,1
51,32,2014,1
51,32,2015,3
51,32,2016,3
51,32,2017,4
51,32,2018,5
51,32,2019,5
51,33,2011,1
51,33,2012,1
51,33,2013,1
51,33,2014,1
51,33,2015,1
51,33,2016,1
51,33,2017,1
51,33,2018,1
51,33,2019,1
51,35,2010,20
51,35,2011,26
51,35,2012,25
51,35,2013,29
51,35,2014,30
51,35,2015,32
51,35,2016,31
51,35,2017,31
51,35,2018,32
51,35,2019,31
51,41,2010,11
51,41,2011,14
51,41,2012,15
51,41,2013,18
51,41,2014,19
51,41,2015,20
51,41,2016,21
51,41,2017,21
51,41,2018,21
51,41,2019,21
51,42,2010,1
51,42,2011,1
51,42,2012,1
51,42,2013,1
51,42,2014,1
51,42,2015,1
51,42,2016,1
51,42,2017,1
51,42,2018,1
51,42,2019,1
51,43,2010,6
51,43,2011,16
51,43,2012,14
51,43,2013,17
51,43,2014,14
51,43,2015,17
51,43,2016,15
51,43,2017,17
51,43,2018,17
51,43,2019,17
51,50,2010,1
51,50,2011,1
51,50,2012,1
51,50,2013,1
51,50,2014,1
51,50,2015,1
51,50,2016,1
51,50,2017,1
51,50,2018,1
51,50,2019,1
51,51,2011,1
51,51,2012,1
51,51,2013,1
51,51,2016,1
51,51,2017,1
51,52,2014,1
51,52,2015,1
51,52,2016,2
51,52,2017,3
51,52,2018,2
51,52,2019,1
51,53,2011,1
51,53,2012,2
51,53,2013,2
51,53,2014,2
51,53,2015,2
51,53,2016,1
51,53,2017,3
51,53,2018,3
51,53,2019,3
52,11,2008,1
52,11,2009,1
52,11,2014,1
52,11,2015,1
52,11,2016,1
52,11,2017,1
52,11,2018,1
52,11,2019,1
52,12,2018,1
52,12,2019,1
52,13,2008,1
52,13,2009,1
52,13,2010,1
52,13,2011,1
52,13,2012,1
52,13,2013,1
52,13,2014,1
52,13,2015,1
52,13,2016,1
52,13,2017,1
52,13,2018,1
52,13,2019,2
52,15,2009,1
52,15,2010,1
52,15,2013,1
52,15,2014,1
52,15,2015,1
52,15,2016,1
52,15,2017,2
52,15,2018,2
52,15,2019,2
52,17,2013,1
52,17,2014,1
52,17,2015,1
52,17,2016,1
52,17,2017,1
52,17,2018,1
52,21,2011,1
52,21,2012,1
52,21,2013,1
52,21,2014,1
52,21,2015,1
52,21,2016,1
52,21,2017,1
52,21,2018,1
52,21,2019,1
52,22,2008,1
52,22,2009,1
52,22,2010,1
52,22,2011,1
52,22,2012,1
52,22,2013,1
52,22,2014,1
52,22,2015,1
52,22,2016,1
52,22,2017,1
52,22,2018,1
52,22,2019,1
52,23,2008,3
52,23,2009,3
52,23,2010,3
52,23,2011,3
52,23,2012,4
52,23,2013,5
52,23,2014,3
52,23,2015,2
52,23,2016,2
52,23,2017,1
52,23,2018,1
52,23,2019,2
52,24,2008,1
52,24,2009,1
52,24,2010,1
52,24,2011,1
52,24,2012,1
52,24,2013,1
52,24,2014,3
52,24,2015,4
52,24,2016,4
52,24,2017,4
52,24,2018,4
52,25,2008,1
52,25,2009,1
52,25,2010,1
52,25,2011,2
52,25,2012,2
52,25,2013,2
52,25,2014,2
52,25,2015,2
52,25,2016,2
52,25,2017,2
52,25,2018,2
52,25,2019,2
52,26,2008,1
52,26,2009,1
52,26,2010,2
52,26,2011,2
52,26,2012,1
52,26,2013,1
52,26,2014,1
52,26,2015,1
52,26,2016,1
52,26,2017,1
52,26,2018,1
52,26,2019,1
52,27,2008,1
52,27,2009,1
52,27,2010,1
52,27,2011,1
52,27,2012,1
52,27,2013,1
52,27,2014,1
52,27,2015,1
52,27,2016,1
52,27,2017,1
52,27,2018,1
52,27,2019,1
52,28,2009,1
52,28,2010,1
52,28,2011,1
52,28,2012,1
52,28,2013,1
52,28,2014,1
52,28,2015,1
52,28,2016,1
52,28,2017,1
52,28,2018,1
52,28,2019,1
52,29,2008,1
52,29,2009,1
52,29,2010,1
52,29,2011,1
52,29,2012,1
52,29,2013,1
52,29,2014,1
52,29,2015,1
52,29,2016,3
52,29,2017,3
52,29,2018,19
52,29,2019,20
52,31,2008,23
52,31,2009,24
52,31,2010,24
52,31,2011,24
52,31,2012,26
52,31,2013,26
52,31,2014,27
52,31,2015,27
52,31,2016,28
52,31,2017,28
52,31,2018,28
52,31,2019,28
52,32,2008,6
52,32,2009,6
52,32,2010,8
52,32,2011,6
52,32,2012,8
52,32,2013,8
52,32,2014,9
52,32,2015,10
52,32,2016,10
52,32,2017,10
52,32,2018,10
52,32,2019,10
52,33,2008,1
52,33,2009,1
52,33,2010,1
52,33,2011,1
52,33,2012,1
52,33,2013,1
52,33,2014,1
52,33,2015,1
52,33,2016,1
52,33,2017,1
52,33,2018,1
52,33,2019,1
52,35,2008,33
52,35,2009,33
52,35,2010,36
52,35,2011,33
52,35,2012,32
52,35,2013,31
52,35,2014,31
52,35,2015,32
52,35,2016,32
52,35,2017,33
52,35,2018,33
52,35,2019,34
52,41,2008,9
52,41,2009,12
52,41,2010,14
52,41,2011,14
52,41,2012,16
52,41,2013,17
52,41,2014,18
52,41,2015,19
52,41,2016,19
52,41,2017,19
52,41,2018,22
52,41,2019,22
52,42,2008,1
52,42,2009,1
52,42,2010,1
52,42,2011,1
52,42,2012,1
52,42,2013,1
52,42,2014,1
52,42,2015,1
52,42,2016,1
52,42,2017,1
52,42,2018,1
52,42,2019,1
52,43,2008,14
52,43,2009,13
52,43,2010,13
52,43,2011,15
52,43,2012,16
52,43,2013,16
52,43,2014,17
52,43,2015,17
52,43,2016,17
52,43,2017,18
52,43,2018,17
52,43,2019,18
52,50,2008,1
52,50,2009,1
52,50,2010,1
52,50,2011,1
52,50,2012,1
52,50,2013,1
52,50,2014,1
52,50,2015,1
52,50,2016,1
52,50,2017,1
52,50,2018,1
52,50,2019,1
52,51,2008,1
52,51,2009,1
52,51,2010,1
52,51,2011,1
52,51,2012,1
52,51,2013,1
52,51,2014,1
52,51,2015,1
52,51,2016,1
52,51,2017,1
52,51,2018,1
52,51,2019,1
52,52,2008,2
52,52,2009,2
52,52,2010,3
52,52,2011,2
52,52,2012,2
52,52,2013,2
52,52,2014,2
52,52,2015,2
52,52,2016,3
52,52,2017,3
52,52,2018,3
52,52,2019,1
52,53,2008,1
52,53,2009,1
52,53,2010,1
52,53,2011,1
52,53,2012,2
52,53,2013,2
52,53,2014,2
52,53,2015,2
52,53,2016,2
52,53,2017,3
52,53,2018,3
52,53,2019,3
53,11,2008,1
53,11,2009,1
53,11,2010,1
53,11,2011,1
53,11,2012,1
53,11,2013,1
53,11,2014,1
53,11,2015,1
53,11,2016,1
53,11,2017,1
53,11,2018,1
53,11,2019,1
53,12,2008,1
53,12,2009,1
53,12,2010,1
53,12,2011,1
53,12,2012,1
53,12,2013,1
53,12,2014,1
53,12,2015,1
53,12,2017,1
53,12,2018,1
53,13,2008,1
53,13,2009,1
53,13,2010,1
53,13,2011,1
53,13,2012,1
53,13,2013,1
53,13,2014,1
53,13,2015,1
53,13,2016,1
53,13,2017,1
53,13,2018,1
