co_pcdt,co_cnes_estabelecimento,qt_dispensacao,qt_cns_paciente,nu_competencia_min,nu_competencia_max
71,2234351,481,4,200801,201906
71,2236281,961,24,200801,201906
71,2244055,797,14,200801,201906
71,2246597,446,10,200803,201906
71,2249456,77,1,201111,201905
71,2251981,785,7,200811,201906
71,2257343,146,6,201106,201905
71,2259745,34,2,200907,201401
71,2261960,302,5,200801,201906
71,2263777,40,4,200811,201906
71,2265745,23,2,201810,201906
71,2334321,560,12,201101,201303
71,2336766,666,23,201702,201906
71,2341042,520,13,200801,201012
71,2407418,9656,84,200801,201906
71,2448467,180,1,201206,201906
71,2466120,653,17,200904,201906
71,2479214,13962,203,200801,201305
71,2493845,27,17,200803,201511
71,2494892,195,7,200802,201906
71,2497654,6,1,200910,200912
71,2526867,23739,339,201304,201906
71,2531496,255,6,200802,201802
71,2532174,317,2,200801,201906
71,2557258,888,11,200801,201906
71,2561492,6,1,200804,200806
71,2569043,34,1,201806,201906
71,2571536,201,2,200809,201906
71,2576546,748,8,201110,201906
71,2582473,247,1,201106,201906
71,2583879,479,7,200801,201906
71,2588447,11,2,201806,201905
71,2589885,8,3,200802,201310
71,2590441,2390,23,200801,201906
71,2602148,1,1,201905,201905
71,2602164,10,2,201807,201905
71,2686864,2209,24,200801,201906
71,2716380,31,1,200805,201004
71,2719991,2817,37,200801,201906
71,2747863,979,13,200801,201906
71,2749769,3108,63,200801,201906
71,2767449,7,1,201810,201903
71,2767457,656,7,200801,201906
71,2767465,63,1,201602,201905
71,2767473,393,6,200801,201906
71,2767481,656,15,200911,201906
71,2768259,142,3,200803,201906
71,2768267,68,1,201304,201812
71,2768275,249,3,201001,201906
71,2768399,320,3,200905,201905
71,2768402,258,8,200801,201906
71,2768410,24350,409,200801,201906
71,2768429,528,12,200908,201903
71,2768437,619,7,200801,201906
71,2768445,434,5,201006,201906
71,2768453,276,4,201001,201906
71,2768461,3236,38,200801,201906
71,2768488,54,3,200801,201906
71,2768518,149,7,201011,201906
71,2768526,8,1,201808,201906
71,2768534,56,3,201207,201906
71,2774526,362,2,200801,201906
71,2774593,230,2,201212,201906
71,2777606,629,11,200801,201906
71,2779528,3,1,200910,200912
71,2781948,54,2,201704,201906
71,2781964,462,3,200801,201906
71,2783746,85,3,201706,201906
71,2784432,14923,197,200801,201906
71,2785250,4009,67,200801,201101
71,2786214,1001,18,200801,201906
71,2792907,10040,177,200801,201906
71,2793229,160,3,201205,201906
71,2802929,265,2,200801,201906
71,2816229,6,1,201810,201905
71,2816725,18,2,201807,201902
71,2816741,7272,152,200801,201906
71,2818256,458,12,200801,201903
71,2824655,1,1,201905,201905
71,3010139,6,1,201811,201904
71,3339637,23,2,201610,201703
71,3469972,66,2,201702,201905
71,3503038,2733,35,200801,201801
71,3542734,7,1,201702,201903
71,3554481,5458,67,200906,201906
71,3554503,12364,202,200906,201906
71,3554538,1608,29,201012,201906
71,3586677,1,1,201003,201003
71,3653404,370,4,200802,201906
71,3781658,889,15,200801,201502
71,3846393,286,7,200801,201906
71,3890538,476,13,200801,201906
71,4013581,1782,27,200801,201906
71,4016017,952,36,200802,201906
71,4021398,18,2,201510,201906
71,4022335,2,1,201904,201905
71,4026918,3,1,201901,201905
71,4028066,10,1,201808,201905
71,4031954,6,1,201812,201905
71,4033663,10,1,201901,201905
71,4036220,91,4,201609,201906
71,4046374,5873,87,200801,201906
71,4053400,109,2,201211,201903
71,4054016,625,8,200801,201906
71,4056795,975,12,200801,201906
71,4057198,247,1,200801,201906
71,4069463,270,10,200810,201905
71,5118484,46,3,200806,201906
71,5188628,152,6,201404,201906
71,5246652,1013,9,200801,201906
71,5450616,195,2,200804,201906
71,5604613,1330,26,200803,201906
71,5968607,1862,22,200812,201906
71,6009492,669,7,201002,201906
71,6018599,9542,69,200812,201906
71,6022219,39,4,201601,201906
71,6047904,28,3,201401,201906
71,6055117,99,4,201506,201906
71,6059465,6,1,201001,201006
71,6059538,27,2,201206,201906
71,6323715,13,3,201008,201010
71,6352782,101,3,201105,201906
71,6352820,25398,223,200911,201906
71,6461425,54,2,201311,201906
71,6471188,15148,277,201012,201906
71,6503829,37049,920,201005,201906
71,6544290,194,6,201009,201906
71,6557961,163,27,201008,201906
71,6565271,3,1,201301,201303
71,6582559,8,1,201807,201904
71,6911927,64,2,201702,201906
71,6926967,4182,118,201203,201906
71,7043260,130,6,201208,201906
71,7296932,850,10,201307,201906
71,7297009,306,2,201310,201906
71,7472935,205,7,201406,201906
71,7598505,93,1,201705,201906
71,7661568,556,6,201503,201906
71,8002266,877,11,200801,201906
71,8003041,60,2,200801,201208
71,8006431,113,1,201410,201905
71,9317368,760,42,201711,201906
71,9734872,17,5,201905,201906
72,21806,17,2,200802,201006
72,2051753,3,2,201104,201404
72,2076802,8,2,201011,201906
72,2088940,5,1,201406,201412
72,2092999,2,1,201807,201807
72,2246597,70,4,200801,201001
72,2407418,250,4,201005,201906
72,2493845,1,1,201003,201003
72,2526867,92,1,201605,201904
72,2589885,6,1,201104,201106
72,2716380,3,1,200801,200801
72,2767457,9,1,200807,200809
72,2767481,1,1,201302,201302
72,2768399,131,1,200801,201210
72,2768410,13,2,200905,201607
72,2768453,38,2,200801,201012
72,2792907,74,7,200801,201811
72,2793229,65,2,200801,201204
72,2816741,3,1,200801,200801
72,3554481,12,3,201309,201611
72,3554538,5,1,201102,201107
72,3846393,5,1,201506,201511
72,3890538,3,1,201005,201007
72,4046374,17,1,200807,200910
72,6018599,6,1,201811,201901
72,6503829,18,9,201008,201505
73,3441,108,11,201004,201906
73,3816,45,13,201808,201905
73,4073,1,1,201802,201802
73,6149,34,7,201807,201905
73,7609,254,51,201607,201810
73,21806,1120,80,200802,201906
73,2016338,78,17,200802,201905
73,2043955,477,62,200801,201906
73,2044412,604,33,200801,201906
73,2051753,1216,137,200801,201906
73,2054434,187,35,200801,201706
73,2058502,71,16,200802,201008
73,2068974,419,72,200801,200907
73,2071339,3209,512,200801,201906
73,2076802,414,31,200801,201906
73,2078015,2633,494,200801,201007
73,2081695,20,3,200801,200809
73,2088576,246,49,200801,201002
73,2088940,2973,260,200801,201906
73,2091461,422,45,200801,200907
73,2091542,2,2,200809,200902
73,2092360,582,52,200801,201809
73,2092603,1156,91,200801,201906
73,2092751,3,1,200807,200809
73,2092999,1145,57,200801,201906
73,2194406,201,15,200801,201906
73,2198290,18,2,201105,201406
73,2228505,56,6,201004,201906
73,2234351,35,2,200803,201102
73,2236281,75,7,200812,201905
73,2244055,92,23,201011,201904
73,2246597,260,26,200801,201906
73,2249456,86,8,201001,201905
73,2251981,54,8,200801,201807
73,2257343,158,17,200804,201906
73,2259745,211,11,200805,201906
73,2261960,29,5,200907,201906
73,2263777,117,7,200802,201807
73,2265745,321,24,201010,201906
73,2333031,2,2,201103,201103
73,2334321,187,43,201102,201303
73,2336766,456,38,200907,201906
73,2341042,10,2,200804,201007
73,2407418,4213,159,200801,201906
73,2415372,22,2,200809,201209
73,2466120,57,9,200809,201601
73,2493845,3,1,200907,200909
73,2494892,28,9,201103,201901
73,2497654,1659,430,201010,201305
73,2526867,2403,246,201304,201906
73,2531496,112,38,200804,201906
73,2532174,2,1,200806,200807
73,2557258,54,4,200802,201906
73,2561492,67,21,200807,201305
73,2569043,70,31,200812,201409
73,2571536,387,5,200910,201906
73,2576546,200,10,200801,201810
73,2583879,224,18,200802,201906
73,2589885,12,6,201207,201701
73,2590441,309,15,200801,201906
73,2649349,61,5,201208,201904
73,2686864,158,17,200803,201906
73,2719991,230,27,200910,201906
73,2747863,372,31,200802,201906
73,2749769,1052,137,200801,201906
73,2752697,22,3,201204,201308
73,2752700,2,1,201105,201106
73,2767449,145,11,200908,201810
73,2767457,213,18,200804,201905
73,2767465,1,1,201906,201906
73,2767473,18,1,200803,200901
73,2767481,67,8,201104,201811
73,2768259,22,3,201412,201806
73,2768267,31,3,200807,201906
73,2768275,168,8,201106,201905
73,2768399,59,9,200804,201904
73,2768402,39,10,200801,201706
73,2768410,2437,414,200801,201906
73,2768429,52,4,200808,201707
73,2768437,4,1,200802,200804
73,2768445,59,3,201007,201902
73,2768453,57,5,200810,201901
73,2768461,6,1,201208,201302
73,2768488,57,6,200805,201906
73,2768518,114,8,200903,201905
73,2768526,9,2,201807,201903
73,2768534,79,8,200806,201710
73,2774526,215,13,201012,201906
73,2774593,52,3,200802,201803
73,2777606,131,24,200804,201906
73,2779528,22,6,200905,201009
73,2781948,140,4,200802,201503
73,2781964,64,5,201503,201906
73,2781972,160,9,200802,201804
73,2783746,134,7,200801,201906
73,2784432,13247,1124,200801,201906
73,2785250,1537,132,200801,201101
73,2786214,768,61,200801,201906
73,2792354,207,17,200802,201603
73,2792907,3935,381,200801,201906
73,2793229,69,9,201012,201906
73,2794187,27,2,201309,201502
73,2802929,53,4,200910,201605
73,2816741,1207,90,200801,201906
73,2818256,153,21,200801,201902
73,3010139,3,1,201901,201903
73,3302350,23,2,200810,201202
73,3339637,46,2,201009,201801
73,3469972,283,19,200911,201906
73,3503038,1911,143,200801,201801
73,3542734,75,11,200802,201906
73,3554481,3699,372,200906,201906
73,3554503,7074,751,200906,201906
73,3554538,3613,394,200906,201906
73,3629848,6,1,201204,201209
73,3653404,5426,554,200801,201906
73,3781658,656,74,200801,201906
73,3846393,748,49,200801,201906
73,3890538,439,37,200801,201906
73,3933822,51,8,200811,201812
73,4013581,1362,181,200801,201906
73,4016017,388,47,200801,201906
73,4021312,13,2,201805,201905
73,4021398,12,2,201509,201806
73,4022335,2,1,201904,201905
73,4036220,26,3,201006,201803
73,4046374,1101,155,200801,201906
73,4053400,78,6,200801,201906
73,4054016,237,17,200806,201906
73,4056795,288,11,200801,201906
73,4057198,288,9,200901,201906
73,4069463,250,38,200810,201906
73,5118484,52,12,200801,201906
73,5188628,10,1,201408,201508
73,5352282,11,1,201205,201303
73,5450616,283,34,200905,201906
73,5604613,58,9,200805,201906
73,5968607,489,54,200811,201906
73,6009492,172,20,200810,201906
73,6011063,9,1,201407,201511
73,6018599,3069,274,200810,201906
73,6022219,2,1,201904,201906
73,6047904,3,2,201206,201401
73,6055117,266,34,201003,201906
73,6059538,18,1,201511,201706
73,6277373,11,3,201412,201812
73,6323715,236,51,201002,201203
73,6352782,66,9,201107,201901
73,6352790,2,1,201602,201603
73,6400361,19,1,201007,201210
73,6432484,13,3,201810,201905
73,6461425,15,1,201409,201502
73,6471188,4451,417,201012,201906
73,6503829,9471,1905,201005,201906
73,6544290,92,14,201008,201607
73,6557961,112,26,201104,201806
73,6565271,42,4,201302,201808
73,6578640,103,21,201011,201804
73,6582559,7,1,201901,201904
73,6926967,781,55,201202,201906
73,7043260,40,2,201209,201903
73,7296932,323,52,201307,201906
73,7297068,8,2,201609,201906
73,7311745,29,5,201310,201501
73,7472935,36,2,201405,201906
73,7654278,3,1,201509,201511
73,7661568,298,21,201503,201906
73,8002266,115,8,200801,201906
73,8003041,64,4,200809,201411
73,8006431,29,3,201108,201410
73,9317368,135,13,201711,201906
73,9734872,1,1,201905,201905
74,7609,26,3,201702,201905
74,21806,8,2,201103,201303
74,2043955,20,2,201509,201905
74,2044412,1,1,200911,200911
74,2051753,17,4,201311,201806
74,2054434,38,1,201712,201906
74,2068974,43,1,200801,200811
74,2071339,88,6,201603,201906
74,2078015,433,37,200801,201005
74,2088940,104,3,200801,201906
74,2091461,67,7,200801,200907
74,2092360,27,1,200903,201203
74,2092603,40,1,201011,201110
74,2198290,86,2,201111,201803
74,2228505,7,2,200903,201906
74,2234351,37,2,201004,201801
74,2236281,55,3,201503,201906
74,2244055,273,6,200904,201906
74,2246597,212,8,200801,201906
74,2249456,45,1,200806,201107
74,2251981,291,6,200801,201906
74,2257343,198,8,200802,201812
74,2259745,58,2,201307,201905
74,2261960,41,1,201609,201902
74,2263777,27,2,200802,201105
74,2336766,53,2,201806,201906
74,2341042,1,1,201006,201006
74,2407418,766,18,200801,201906
74,2494892,124,2,200907,201711
74,2526867,637,18,201401,201906
74,2531496,10,1,200802,200812
74,2557258,79,3,201408,201906
74,2569043,181,1,201204,201906
74,2576546,49,1,200801,200902
74,2583879,3,1,201904,201906
74,2747863,69,1,201604,201811
74,2749769,119,9,200903,201906
74,2767457,2,1,200812,200901
74,2767481,2,1,200811,200812
74,2768275,18,1,201303,201409
74,2768399,165,3,200804,201904
74,2768410,766,10,200801,201906
74,2768429,7,1,201004,201308
74,2768518,34,2,201405,201810
74,2768534,105,1,201010,201812
74,2774593,8,1,200902,200903
74,2781948,9,1,201904,201906
74,2784432,316,6,201401,201906
74,2785250,9,1,200908,201004
74,2786214,706,23,200801,201906
74,2792907,10876,322,200801,201906
74,2793229,15,2,201502,201811
74,2816741,295,10,200801,201906
74,2818256,204,8,200801,201903
74,3469972,6,1,201107,201112
74,3554481,58,7,201410,201906
74,3554503,404,40,200912,201906
74,3554538,252,2,201204,201906
74,4016017,9,2,201508,201906
74,4046374,276,9,200801,201405
74,4054016,87,2,201612,201906
74,4056795,56,1,201404,201806
74,4069463,55,3,200810,201710
74,5118484,99,2,200801,201609
74,5968607,97,3,201209,201906
74,6009492,60,2,201404,201906
74,6352782,9,1,201710,201906
74,6471188,127,2,201303,201906
74,6503829,5912,257,201006,201906
74,6926967,71,2,201203,201612
74,7661568,3,1,201901,201903
74,8006431,44,1,200812,201408
74,9734872,1,1,201906,201906
75,3441,5105,96,200907,201906
75,3875,223,70,200801,201905
75,4073,5,3,201707,201804
75,7609,18793,1260,200808,201905
75,11762,64,14,200801,200803
75,15296,69,2,201711,201906
75,21806,8356,105,200801,201906
75,2016338,15830,220,200801,201906
75,2020645,89,10,200812,201303
75,2043955,13664,162,200801,201906
75,2044412,5991,86,200801,201906
75,2051753,20167,268,200801,201906
75,2054434,4167,60,200801,201906
75,2058502,60,10,200804,201008
75,2068974,22856,991,200801,200907
75,2071339,17660,339,200801,201906
75,2076802,8014,80,200801,201906
75,2078015,19630,731,200801,201007
75,2081695,797,45,200801,200811
75,2088576,114,24,200801,200906
75,2088940,18792,292,200801,201906
75,2091461,1806,81,200801,200907
75,2091542,68,5,200801,200905
75,2092107,133,15,200801,200912
75,2092360,6009,81,200801,201906
75,2092603,4895,61,200801,201906
75,2092751,91,13,200802,200809
75,2092999,11247,120,200801,201906
75,2179067,601,12,200801,201905
75,2179113,364,10,201011,201906
75,2194406,3812,67,200801,201906
75,2198290,1413,24,200812,201906
75,2228505,1873,31,200801,201906
75,2234351,1194,16,200801,201906
75,2236281,2514,26,200801,201906
75,2244055,3809,81,200801,201906
75,2246597,9232,116,200801,201906
75,2249456,2646,36,200801,201905
75,2251981,2478,41,200801,201906
75,2257343,5198,91,200801,201906
75,2259745,1242,22,200801,201906
75,2261960,1108,29,200801,201906
75,2263777,1259,19,200802,201906
75,2265745,1144,23,200801,201906
75,2336766,6619,215,200810,201906
75,2407418,119965,1301,200801,201906
75,2414783,45,2,201808,201905
75,2448467,2499,27,200802,201906
75,2466120,5845,68,200902,201906
75,2469944,17,2,201811,201905
75,2493845,52,29,200807,201409
75,2494892,4944,89,200802,201906
75,2497654,1028,58,201006,201305
75,2526867,94924,1714,201304,201906
75,2531496,2967,118,200802,201906
75,2532174,351,5,200802,201906
75,2557258,2873,48,200801,201906
75,2557886,53,7,201807,201905
75,2561492,27959,750,200801,201305
75,2563681,554,17,200801,201303
75,2569043,2128,36,200801,201906
75,2571536,2468,32,200801,201906
75,2576546,2130,30,200801,201906
75,2582473,2048,24,200801,201906
75,2583879,1705,25,200801,201906
75,2588447,366,7,200804,201906
75,2589885,1375,62,200802,201906
75,2590441,7986,89,200801,201906
75,2602148,238,31,201810,201905
75,2602164,9,2,201810,201905
75,2649349,1738,26,200801,201906
75,2686864,3988,49,200801,201906
75,2716380,48,1,200804,201003
75,2719991,15330,196,200801,201906
75,2747863,16790,208,200801,201906
75,2749769,25303,387,200801,201906
75,2752700,2815,76,200801,201306
75,2767449,616,14,200801,201905
75,2767457,5185,88,200801,201906
75,2767465,543,18,200810,201906
75,2767473,836,10,200801,201906
75,2767481,3590,66,200803,201906
75,2768259,484,14,200802,201906
75,2768267,172,3,201105,201906
75,2768275,2378,46,200801,201906
75,2768399,1990,32,200801,201905
75,2768402,946,23,200801,201906
75,2768410,53798,1006,200801,201906
75,2768429,901,24,200801,201903
75,2768437,505,10,200801,201906
75,2768445,1181,26,200909,201906
75,2768453,1361,20,200801,201906
75,2768461,7996,147,200801,201906
75,2768488,3391,32,200804,201906
75,2768496,331,6,200810,201906
75,2768518,3345,65,201005,201906
75,2768526,828,15,200801,201906
75,2768534,817,15,200905,201906
75,2774526,2519,69,200808,201906
75,2774593,1004,16,200801,201906
75,2774909,128,3,201108,201906
75,2777606,1960,38,200801,201906
75,2779528,266,23,200801,201009
75,2781948,1209,28,200801,201906
75,2781964,1418,13,200801,201906
75,2781972,159,4,201002,201906
75,2783746,2290,22,200801,201906
75,2784432,67599,1185,200801,201906
75,2785250,11672,331,200801,201101
75,2786214,6394,122,200801,201906
75,2792354,2285,35,200801,201906
75,2792907,80433,1246,200801,201906
75,2793229,1448,19,200801,201906
75,2794187,44,7,201207,201508
75,2802929,1853,27,200801,201906
75,2816229,49,7,201807,201905
75,2816237,3,2,201811,201905
75,2816725,63,10,201807,201905
75,2816741,20969,445,200801,201906
75,2818256,8929,115,200801,201903
75,2824655,69,10,201807,201905
75,3010139,20,3,201811,201905
75,3339637,197,13,201608,201801
75,3469972,2225,42,200807,201906
75,3503038,13363,192,200801,201801
75,3542734,14912,163,200801,201906
75,3554481,20138,320,200906,201906
75,3554503,196412,3448,200906,201906
75,3554538,14767,255,200906,201906
75,3586677,27,2,200801,201004
75,3629848,3,1,201108,201110
75,3653404,6325,78,200801,201906
75,3781658,8647,117,200801,201906
75,3846393,5076,69,200801,201906
75,3890538,6503,122,200801,201906
75,3933822,292,14,200801,201906
75,4013581,3319,77,200801,201906
75,4016017,6984,174,200801,201906
75,4021312,55,7,201710,201905
75,4021398,38,2,201801,201905
75,4022335,23,6,201807,201905
75,4023013,16,4,201807,201905
75,4025717,2,1,201904,201905
75,4026918,64,7,201807,201905
75,4027744,37,7,201811,201905
75,4028066,138,17,201807,201905
75,4028163,35,4,201807,201905
75,4029089,25,2,201807,201905
75,4031954,53,11,201807,201905
75,4033663,281,27,201808,201905
75,4036220,1230,22,200802,201906
75,4046374,148757,1937,200801,201906
75,4053400,1882,32,200801,201906
75,4054016,6516,73,200801,201906
75,4056795,2269,35,200801,201906
75,4057198,2232,32,200801,201906
75,4069463,8097,168,200803,201906
75,5118484,2261,45,200801,201906
