"co_pcdt","co_cid10_diagnostico_principal","nu_trimestre","qt_cns_paciente","co_seq_pcdt_cid10_trimestre"
56,D70 ,"201201",165,17
56,D70 ,"201202",179,18
56,D70 ,"201203",122,19
56,D70 ,"201204",113,20
56,D70 ,"201301",83,21
56,D70 ,"201302",141,22
56,D70 ,"201303",153,23
56,D70 ,"201304",128,24
56,D70 ,"201401",104,25
56,D70 ,"201402",135,26
56,D70 ,"201403",126,27
56,D70 ,"201404",128,28
56,D70 ,"201501",89,29
56,D70 ,"201502",155,30
56,D70 ,"201503",194,31
56,D70 ,"201504",124,32
56,D70 ,"201601",124,33
56,D70 ,"201602",135,34
56,D70 ,"201603",123,35
56,D70 ,"201604",92,36
56,D70 ,"201701",113,37
56,D70 ,"201702",142,38
56,D70 ,"201703",128,39
56,D70 ,"201704",187,40
56,D70 ,"201801",161,41
56,D70 ,"201802",160,42
56,D70 ,"201803",153,43
56,D70 ,"201804",186,44
56,D70 ,"201901",87,45
56,D70 ,"201902",181,46
57,N188,"200801",9575,1
57,N188,"200802",1933,2
57,N188,"200803",1778,3
57,N188,"200804",1450,4
57,N188,"200901",1499,5
57,N188,"200902",1300,6
57,N188,"200903",1429,7
57,N188,"200904",1181,8
57,N188,"201001",1317,9
57,N188,"201002",1230,10
57,N188,"201003",1286,11
57,N188,"201004",1117,12
57,N188,"201101",1611,13
57,N188,"201102",1891,14
57,N188,"201103",1675,15
57,N188,"201104",1449,16
57,N188,"201201",1108,17
57,N188,"201202",1604,18
57,N188,"201203",1549,19
57,N188,"201204",1630,20
57,N188,"201301",1476,21
57,N188,"201302",1125,22
57,N188,"201303",1303,23
57,N188,"201304",1494,24
57,N188,"201401",1379,25
57,N188,"201402",1531,26
57,N188,"201403",1590,27
57,N188,"201404",1241,28
57,N188,"201501",1456,29
57,N188,"201502",2467,30
57,N188,"201503",1662,31
57,N188,"201504",1674,32
57,N188,"201601",1599,33
57,N188,"201602",1742,34
57,N188,"201603",1726,35
57,N188,"201604",1403,36
57,N188,"201701",1738,37
57,N188,"201702",1501,38
57,N188,"201703",1851,39
57,N188,"201704",1127,40
57,N188,"201801",1582,41
57,N188,"201802",1447,42
57,N188,"201803",1247,43
57,N188,"201804",957,44
57,N188,"201901",926,45
57,N188,"201902",955,46
57,N250,"200801",498,1
57,N250,"200802",277,2
57,N250,"200803",268,3
57,N250,"200804",345,4
57,N250,"200901",338,5
57,N250,"200902",557,6
57,N250,"200903",277,7
57,N250,"200904",389,8
57,N250,"201001",383,9
57,N250,"201002",302,10
57,N250,"201003",209,11
57,N250,"201004",396,12
57,N250,"201101",746,13
57,N250,"201102",663,14
57,N250,"201103",655,15
57,N250,"201104",687,16
57,N250,"201201",528,17
57,N250,"201202",538,18
57,N250,"201203",650,19
57,N250,"201204",558,20
57,N250,"201301",385,21
57,N250,"201302",520,22
57,N250,"201303",555,23
57,N250,"201304",664,24
57,N250,"201401",527,25
57,N250,"201402",676,26
57,N250,"201403",552,27
57,N250,"201404",786,28
57,N250,"201501",554,29
57,N250,"201502",580,30
57,N250,"201503",1073,31
57,N250,"201504",774,32
57,N250,"201601",542,33
57,N250,"201602",541,34
57,N250,"201603",522,35
57,N250,"201604",577,36
57,N250,"201701",581,37
57,N250,"201702",512,38
57,N250,"201703",484,39
57,N250,"201704",777,40
57,N250,"201801",939,41
57,N250,"201802",664,42
57,N250,"201803",800,43
57,N250,"201804",724,44
57,N250,"201901",746,45
57,N250,"201902",566,46
57,N258,"200801",135,1
57,N258,"200802",49,2
57,N258,"200803",59,3
57,N258,"200804",42,4
57,N258,"200901",48,5
57,N258,"200902",33,6
57,N258,"200903",56,7
57,N258,"200904",43,8
57,N258,"201001",30,9
57,N258,"201002",20,10
57,N258,"201003",18,11
57,N258,"201004",63,12
57,N258,"201101",68,13
57,N258,"201102",42,14
57,N258,"201103",31,15
57,N258,"201104",40,16
57,N258,"201201",19,17
57,N258,"201202",39,18
57,N258,"201203",22,19
57,N258,"201204",18,20
57,N258,"201301",26,21
57,N258,"201302",29,22
57,N258,"201303",20,23
57,N258,"201304",22,24
57,N258,"201401",23,25
57,N258,"201402",22,26
57,N258,"201403",16,27
57,N258,"201404",18,28
57,N258,"201501",13,29
57,N258,"201502",20,30
57,N258,"201503",15,31
57,N258,"201504",14,32
57,N258,"201601",16,33
57,N258,"201602",21,34
57,N258,"201603",6,35
57,N258,"201604",6,36
57,N258,"201701",15,37
57,N258,"201702",7,38
57,N258,"201703",10,39
57,N258,"201704",5,40
57,N258,"201801",4,41
57,N258,"201802",6,42
57,N258,"201803",4,43
57,N258,"201901",5,44
57,N258,"201902",2,45
58,M800,"200801",25647,1
58,M800,"200802",8255,2
58,M800,"200803",6227,3
58,M800,"200804",4469,4
58,M800,"200901",3557,5
58,M800,"200902",4003,6
58,M800,"200903",4001,7
58,M800,"200904",3270,8
58,M800,"201001",2380,9
58,M800,"201002",1234,10
58,M800,"201003",1056,11
58,M800,"201004",1061,12
58,M800,"201101",845,13
58,M800,"201102",943,14
58,M800,"201103",907,15
58,M800,"201104",830,16
58,M800,"201201",787,17
58,M800,"201202",760,18
58,M800,"201203",722,19
58,M800,"201204",647,20
58,M800,"201301",611,21
58,M800,"201302",599,22
58,M800,"201303",612,23
58,M800,"201304",507,24
58,M800,"201401",473,25
58,M800,"201402",514,26
58,M800,"201403",605,27
58,M800,"201404",561,28
58,M800,"201501",967,29
58,M800,"201502",589,30
58,M800,"201503",544,31
58,M800,"201504",455,32
58,M800,"201601",351,33
58,M800,"201602",469,34
58,M800,"201603",446,35
58,M800,"201604",312,36
58,M800,"201701",294,37
58,M800,"201702",382,38
58,M800,"201703",425,39
58,M800,"201704",401,40
58,M800,"201801",256,41
58,M800,"201802",203,42
58,M800,"201803",395,43
58,M800,"201804",317,44
58,M800,"201901",292,45
58,M800,"201902",318,46
58,M801,"200801",1021,1
58,M801,"200802",468,2
58,M801,"200803",452,3
58,M801,"200804",535,4
58,M801,"200901",524,5
58,M801,"200902",551,6
58,M801,"200903",440,7
58,M801,"200904",485,8
58,M801,"201001",341,9
58,M801,"201002",201,10
58,M801,"201003",212,11
58,M801,"201004",199,12
58,M801,"201101",136,13
58,M801,"201102",236,14
58,M801,"201103",218,15
58,M801,"201104",193,16
58,M801,"201201",145,17
58,M801,"201202",179,18
58,M801,"201203",178,19
58,M801,"201204",170,20
58,M801,"201301",165,21
58,M801,"201302",174,22
58,M801,"201303",169,23
58,M801,"201304",123,24
58,M801,"201401",140,25
58,M801,"201402",144,26
58,M801,"201403",150,27
58,M801,"201404",143,28
58,M801,"201501",144,29
58,M801,"201502",106,30
58,M801,"201503",111,31
58,M801,"201504",140,32
58,M801,"201601",82,33
58,M801,"201602",105,34
58,M801,"201603",116,35
58,M801,"201604",75,36
58,M801,"201701",73,37
58,M801,"201702",74,38
58,M801,"201703",98,39
58,M801,"201704",86,40
58,M801,"201801",79,41
58,M801,"201802",50,42
58,M801,"201803",84,43
58,M801,"201804",72,44
58,M801,"201901",62,45
58,M801,"201902",63,46
58,M802,"200801",257,1
58,M802,"200802",210,2
58,M802,"200803",142,3
58,M802,"200804",147,4
58,M802,"200901",133,5
58,M802,"200902",155,6
58,M802,"200903",151,7
58,M802,"200904",120,8
58,M802,"201001",67,9
58,M802,"201002",28,10
58,M802,"201003",35,11
58,M802,"201004",98,12
58,M802,"201101",96,13
58,M802,"201102",55,14
58,M802,"201103",43,15
58,M802,"201104",27,16
58,M802,"201201",45,17
58,M802,"201202",35,18
58,M802,"201203",32,19
58,M802,"201204",15,20
58,M802,"201301",23,21
58,M802,"201302",36,22
58,M802,"201303",29,23
58,M802,"201304",21,24
58,M802,"201401",23,25
58,M802,"201402",36,26
58,M802,"201403",33,27
58,M802,"201404",30,28
58,M802,"201501",27,29
58,M802,"201502",19,30
58,M802,"201503",17,31
58,M802,"201504",22,32
58,M802,"201601",16,33
58,M802,"201602",21,34
58,M802,"201603",27,35
58,M802,"201604",19,36
58,M802,"201701",13,37
58,M802,"201702",24,38
58,M802,"201703",27,39
58,M802,"201704",19,40
58,M802,"201801",21,41
58,M802,"201802",13,42
58,M802,"201803",28,43
58,M802,"201804",25,44
58,M802,"201901",16,45
58,M802,"201902",14,46
58,M803,"200801",51,1
58,M803,"200802",19,2
58,M803,"200803",22,3
58,M803,"200804",37,4
58,M803,"200901",31,5
58,M803,"200902",25,6
58,M803,"200903",49,7
58,M803,"200904",47,8
58,M803,"201001",66,9
58,M803,"201002",22,10
58,M803,"201003",12,11
58,M803,"201004",12,12
58,M803,"201101",6,13
58,M803,"201102",9,14
58,M803,"201103",8,15
58,M803,"201104",6,16
58,M803,"201201",5,17
58,M803,"201202",6,18
58,M803,"201203",7,19
58,M803,"201204",8,20
58,M803,"201301",20,21
58,M803,"201302",20,22
58,M803,"201303",14,23
58,M803,"201304",7,24
58,M803,"201401",9,25
58,M803,"201402",6,26
58,M803,"201403",2,27
58,M803,"201404",10,28
58,M803,"201501",11,29
58,M803,"201502",3,30
58,M803,"201503",5,31
58,M803,"201504",4,32
58,M803,"201601",1,33
58,M803,"201602",5,34
58,M803,"201603",4,35
58,M803,"201604",6,36
58,M803,"201701",3,37
58,M803,"201702",10,38
58,M803,"201703",2,39
58,M803,"201704",3,40
58,M803,"201801",5,41
58,M803,"201802",3,42
58,M803,"201803",4,43
58,M803,"201804",4,44
58,M803,"201901",4,45
58,M803,"201902",4,46
58,M804,"200801",332,1
58,M804,"200802",111,2
58,M804,"200803",126,3
58,M804,"200804",108,4
58,M804,"200901",86,5
58,M804,"200902",83,6
58,M804,"200903",62,7
58,M804,"200904",57,8
58,M804,"201001",36,9
58,M804,"201002",23,10
58,M804,"201003",23,11
58,M804,"201004",24,12
58,M804,"201101",18,13
58,M804,"201102",11,14
58,M804,"201103",18,15
58,M804,"201104",17,16
58,M804,"201201",11,17
58,M804,"201202",21,18
58,M804,"201203",11,19
58,M804,"201204",12,20
58,M804,"201301",12,21
58,M804,"201302",14,22
58,M804,"201303",11,23
58,M804,"201304",13,24
58,M804,"201401",7,25
58,M804,"201402",9,26
58,M804,"201403",24,27
58,M804,"201404",10,28
58,M804,"201501",12,29
58,M804,"201502",9,30
58,M804,"201503",30,31
58,M804,"201504",15,32
58,M804,"201601",6,33
58,M804,"201602",13,34
58,M804,"201603",8,35
58,M804,"201604",10,36
58,M804,"201701",3,37
58,M804,"201702",9,38
58,M804,"201703",12,39
58,M804,"201704",4,40
58,M804,"201801",8,41
58,M804,"201802",10,42
58,M804,"201803",9,43
58,M804,"201804",13,44
58,M804,"201901",4,45
58,M804,"201902",7,46
58,M805,"200801",3032,1
58,M805,"200802",1438,2
58,M805,"200803",2567,3
58,M805,"200804",1482,4
58,M805,"200901",764,5
58,M805,"200902",498,6
58,M805,"200903",1585,7
58,M805,"200904",952,8
58,M805,"201001",579,9
58,M805,"201002",508,10
58,M805,"201003",331,11
58,M805,"201004",372,12
58,M805,"201101",259,13
58,M805,"201102",270,14
58,M805,"201103",273,15
58,M805,"201104",212,16
58,M805,"201201",187,17
58,M805,"201202",208,18
58,M805,"201203",258,19
58,M805,"201204",243,20
58,M805,"201301",145,21
58,M805,"201302",184,22
58,M805,"201303",270,23
58,M805,"201304",165,24
58,M805,"201401",217,25
58,M805,"201402",229,26
58,M805,"201403",199,27
58,M805,"201404",126,28
58,M805,"201501",119,29
58,M805,"201502",97,30
58,M805,"201503",142,31
58,M805,"201504",94,32
58,M805,"201601",96,33
58,M805,"201602",57,34
58,M805,"201603",95,35
58,M805,"201604",53,36
58,M805,"201701",62,37
58,M805,"201702",89,38
58,M805,"201703",54,39
58,M805,"201704",52,40
58,M805,"201801",46,41
58,M805,"201802",54,42
58,M805,"201803",52,43
58,M805,"201804",58,44
58,M805,"201901",33,45
58,M805,"201902",50,46
58,M808,"200801",711,1
58,M808,"200802",199,2
58,M808,"200803",139,3
58,M808,"200804",234,4
58,M808,"200901",301,5
58,M808,"200902",172,6
58,M808,"200903",161,7
58,M808,"200904",119,8
58,M808,"201001",105,9
58,M808,"201002",107,10
58,M808,"201003",83,11
58,M808,"201004",66,12
58,M808,"201101",66,13
58,M808,"201102",56,14
58,M808,"201103",62,15
58,M808,"201104",68,16
58,M808,"201201",68,17
58,M808,"201202",59,18
58,M808,"201203",50,19
58,M808,"201204",48,20
58,M808,"201301",53,21
58,M808,"201302",47,22
58,M808,"201303",52,23
58,M808,"201304",45,24
58,M808,"201401",52,25
58,M808,"201402",51,26
58,M808,"201403",62,27
58,M808,"201404",57,28
58,M808,"201501",65,29
58,M808,"201502",48,30
58,M808,"201503",63,31
58,M808,"201504",63,32
58,M808,"201601",38,33
58,M808,"201602",42,34
58,M808,"201603",44,35
58,M808,"201604",36,36
58,M808,"201701",30,37
58,M808,"201702",36,38
58,M808,"201703",26,39
58,M808,"201704",31,40
58,M808,"201801",31,41
58,M808,"201802",16,42
58,M808,"201803",31,43
58,M808,"201804",32,44
58,M808,"201901",22,45
58,M808,"201902",25,46
58,M810,"200801",49756,1
58,M810,"200802",14834,2
58,M810,"200803",11357,3
58,M810,"200804",12522,4
58,M810,"200901",10503,5
58,M810,"200902",10214,6
58,M810,"200903",10074,7
58,M810,"200904",9663,8
58,M810,"201001",7369,9
58,M810,"201002",3965,10
58,M810,"201003",3817,11
58,M810,"201004",3282,12
58,M810,"201101",2846,13
58,M810,"201102",2589,14
58,M810,"201103",2454,15
58,M810,"201104",2273,16
58,M810,"201201",2168,17
58,M810,"201202",2121,18
58,M810,"201203",2439,19
58,M810,"201204",2112,20
58,M810,"201301",1628,21
58,M810,"201302",1663,22
58,M810,"201303",2048,23
58,M810,"201304",1759,24
58,M810,"201401",1345,25
58,M810,"201402",1461,26
58,M810,"201403",1913,27
58,M810,"201404",1826,28
58,M810,"201501",1285,29
58,M810,"201502",1461,30
58,M810,"201503",2018,31
58,M810,"201504",1643,32
58,M810,"201601",1092,33
58,M810,"201602",1449,34
58,M810,"201603",1514,35
58,M810,"201604",1211,36
58,M810,"201701",1013,37
58,M810,"201702",1364,38
58,M810,"201703",1347,39
58,M810,"201704",1205,40
58,M810,"201801",948,41
58,M810,"201802",904,42
58,M810,"201803",1414,43
58,M810,"201804",1170,44
58,M810,"201901",993,45
58,M810,"201902",1036,46
58,M811,"200801",3920,1
58,M811,"200802",839,2
58,M811,"200803",771,3
58,M811,"200804",638,4
58,M811,"200901",551,5
58,M811,"200902",601,6
58,M811,"200903",554,7
58,M811,"200904",543,8
58,M811,"201001",347,9
58,M811,"201002",210,10
58,M811,"201003",200,11
58,M811,"201004",181,12
58,M811,"201101",146,13
58,M811,"201102",149,14
58,M811,"201103",118,15
58,M811,"201104",134,16
58,M811,"201201",94,17
58,M811,"201202",154,18
58,M811,"201203",109,19
58,M811,"201204",119,20
58,M811,"201301",64,21
58,M811,"201302",89,22
58,M811,"201303",74,23
58,M811,"201304",64,24
58,M811,"201401",47,25
58,M811,"201402",99,26
58,M811,"201403",89,27
58,M811,"201404",134,28
58,M811,"201501",109,29
58,M811,"201502",79,30
58,M811,"201503",51,31
58,M811,"201504",60,32
58,M811,"201601",57,33
58,M811,"201602",52,34
58,M811,"201603",54,35
58,M811,"201604",47,36
58,M811,"201701",44,37
58,M811,"201702",41,38
58,M811,"201703",57,39
58,M811,"201704",52,40
58,M811,"201801",41,41
58,M811,"201802",49,42
58,M811,"201803",50,43
58,M811,"201804",45,44
58,M811,"201901",44,45
58,M811,"201902",39,46
58,M812,"200801",507,1
58,M812,"200802",213,2
58,M812,"200803",158,3
58,M812,"200804",152,4
58,M812,"200901",157,5
58,M812,"200902",154,6
58,M812,"200903",172,7
58,M812,"200904",199,8
58,M812,"201001",95,9
58,M812,"201002",49,10
58,M812,"201003",86,11
58,M812,"201004",90,12
58,M812,"201101",65,13
58,M812,"201102",87,14
58,M812,"201103",47,15
58,M812,"201104",43,16
58,M812,"201201",38,17
58,M812,"201202",37,18
58,M812,"201203",39,19
58,M812,"201204",48,20
58,M812,"201301",35,21
58,M812,"201302",37,22
58,M812,"201303",26,23
58,M812,"201304",24,24
58,M812,"201401",37,25
58,M812,"201402",29,26
58,M812,"201403",31,27
58,M812,"201404",34,28
58,M812,"201501",56,29
58,M812,"201502",44,30
58,M812,"201503",39,31
58,M812,"201504",46,32
58,M812,"201601",31,33
58,M812,"201602",54,34
58,M812,"201603",40,35
58,M812,"201604",35,36
58,M812,"201701",38,37
58,M812,"201702",46,38
58,M812,"201703",51,39
58,M812,"201704",38,40
58,M812,"201801",23,41
58,M812,"201802",23,42
58,M812,"201803",40,43
58,M812,"201804",37,44
58,M812,"201901",31,45
58,M812,"201902",30,46
58,M813,"200801",568,1
58,M813,"200802",47,2
58,M813,"200803",52,3
58,M813,"200804",33,4
58,M813,"200901",44,5
58,M813,"200902",50,6
58,M813,"200903",58,7
58,M813,"200904",92,8
58,M813,"201001",68,9
58,M813,"201002",59,10
58,M813,"201003",39,11
58,M813,"201004",25,12
58,M813,"201101",35,13
58,M813,"201102",27,14
58,M813,"201103",32,15
58,M813,"201104",22,16
58,M813,"201201",25,17
58,M813,"201202",20,18
58,M813,"201203",23,19
58,M813,"201204",19,20
58,M813,"201301",8,21
58,M813,"201302",12,22
58,M813,"201303",15,23
58,M813,"201304",16,24
58,M813,"201401",12,25
58,M813,"201402",17,26
58,M813,"201403",19,27
58,M813,"201404",16,28
58,M813,"201501",16,29
58,M813,"201502",13,30
58,M813,"201503",13,31
58,M813,"201504",15,32
58,M813,"201601",4,33
58,M813,"201602",10,34
58,M813,"201603",12,35
58,M813,"201604",6,36
58,M813,"201701",14,37
58,M813,"201702",14,38
58,M813,"201703",15,39
58,M813,"201704",9,40
58,M813,"201801",16,41
58,M813,"201802",3,42
58,M813,"201803",5,43
58,M813,"201804",9,44
58,M813,"201901",7,45
58,M813,"201902",10,46
58,M814,"200801",480,1
58,M814,"200802",206,2
58,M814,"200803",167,3
58,M814,"200804",234,4
58,M814,"200901",194,5
58,M814,"200902",161,6
58,M814,"200903",190,7
58,M814,"200904",190,8
58,M814,"201001",114,9
58,M814,"201002",46,10
58,M814,"201003",44,11
58,M814,"201004",45,12
58,M814,"201101",34,13
58,M814,"201102",27,14
58,M814,"201103",45,15
58,M814,"201104",31,16
58,M814,"201201",28,17
58,M814,"201202",26,18
58,M814,"201203",33,19
58,M814,"201204",22,20
58,M814,"201301",16,21
58,M814,"201302",22,22
58,M814,"201303",24,23
58,M814,"201304",16,24
58,M814,"201401",22,25
58,M814,"201402",24,26
58,M814,"201403",30,27
58,M814,"201404",33,28
58,M814,"201501",23,29
58,M814,"201502",41,30
58,M814,"201503",33,31
58,M814,"201504",27,32
58,M814,"201601",22,33
58,M814,"201602",21,34
58,M814,"201603",38,35
58,M814,"201604",28,36
58,M814,"201701",19,37
58,M814,"201702",37,38
58,M814,"201703",33,39
58,M814,"201704",33,40
58,M814,"201801",15,41
58,M814,"201802",21,42
58,M814,"201803",33,43
58,M814,"201804",32,44
58,M814,"201901",26,45
58,M814,"201902",24,46
58,M815,"200801",26679,1
58,M815,"200802",7675,2
58,M815,"200803",5374,3
58,M815,"200804",4541,4
58,M815,"200901",3910,5
58,M815,"200902",3465,6
58,M815,"200903",3174,7
58,M815,"200904",2422,8
58,M815,"201001",2718,9
58,M815,"201002",2374,10
58,M815,"201003",2216,11
58,M815,"201004",2161,12
58,M815,"201101",2293,13
58,M815,"201102",1988,14
58,M815,"201103",1336,15
58,M815,"201104",1110,16
58,M815,"201201",888,17
58,M815,"201202",1486,18
58,M815,"201203",1640,19
58,M815,"201204",1281,20
58,M815,"201301",1126,21
58,M815,"201302",1132,22
58,M815,"201303",1106,23
58,M815,"201304",1581,24
58,M815,"201401",1410,25
58,M815,"201402",1025,26
58,M815,"201403",1335,27
58,M815,"201404",1041,28
58,M815,"201501",621,29
58,M815,"201502",566,30
58,M815,"201503",729,31
58,M815,"201504",758,32
58,M815,"201601",468,33
58,M815,"201602",458,34
58,M815,"201603",710,35
58,M815,"201604",526,36
58,M815,"201701",372,37
58,M815,"201702",502,38
58,M815,"201703",445,39
58,M815,"201704",381,40
58,M815,"201801",308,41
58,M815,"201802",333,42
58,M815,"201803",406,43
58,M815,"201804",291,44
58,M815,"201901",309,45
58,M815,"201902",272,46
58,M816,"200801",444,1
58,M816,"200802",78,2
58,M816,"200803",75,3
58,M816,"200804",57,4
58,M816,"200901",56,5
58,M816,"200902",60,6
58,M816,"200903",84,7
58,M816,"200904",47,8
58,M816,"201001",36,9
58,M816,"201002",14,10
58,M816,"201003",22,11
58,M816,"201004",15,12
58,M816,"201101",23,13
58,M816,"201102",13,14
58,M816,"201103",13,15
58,M816,"201104",13,16
58,M816,"201201",13,17
58,M816,"201202",11,18
58,M816,"201203",12,19
58,M816,"201204",11,20
58,M816,"201301",10,21
58,M816,"201302",7,22
58,M816,"201303",8,23
58,M816,"201304",6,24
58,M816,"201401",9,25
58,M816,"201402",13,26
58,M816,"201403",15,27
58,M816,"201404",12,28
58,M816,"201501",8,29
58,M816,"201502",6,30
58,M816,"201503",17,31
58,M816,"201504",19,32
58,M816,"201601",11,33
58,M816,"201602",9,34
58,M816,"201603",13,35
58,M816,"201604",9,36
58,M816,"201701",7,37
58,M816,"201702",14,38
58,M816,"201703",3,39
58,M816,"201704",7,40
58,M816,"201801",4,41
58,M816,"201802",9,42
58,M816,"201803",10,43
58,M816,"201804",4,44
58,M816,"201901",8,45
58,M816,"201902",7,46
58,M818,"200801",6006,1
58,M818,"200802",2020,2
58,M818,"200803",1653,3
58,M818,"200804",2021,4
58,M818,"200901",1673,5
58,M818,"200902",1758,6
58,M818,"200903",1734,7
58,M818,"200904",1751,8
58,M818,"201001",1610,9
58,M818,"201002",913,10
58,M818,"201003",880,11
58,M818,"201004",566,12
58,M818,"201101",577,13
58,M818,"201102",596,14
58,M818,"201103",596,15
58,M818,"201104",530,16
58,M818,"201201",521,17
58,M818,"201202",444,18
58,M818,"201203",543,19
58,M818,"201204",390,20
58,M818,"201301",397,21
58,M818,"201302",335,22
58,M818,"201303",348,23
58,M818,"201304",351,24
58,M818,"201401",274,25
58,M818,"201402",361,26
58,M818,"201403",402,27
58,M818,"201404",481,28
58,M818,"201501",473,29
58,M818,"201502",402,30
58,M818,"201503",434,31
58,M818,"201504",320,32
58,M818,"201601",300,33
58,M818,"201602",567,34
58,M818,"201603",271,35
58,M818,"201604",247,36
58,M818,"201701",190,37
58,M818,"201702",277,38
58,M818,"201703",256,39
58,M818,"201704",201,40
58,M818,"201801",166,41
58,M818,"201802",119,42
58,M818,"201803",245,43
58,M818,"201804",242,44
58,M818,"201901",211,45
58,M818,"201902",182,46
58,M820,"200801",408,1
58,M820,"200802",182,2
58,M820,"200803",126,3
58,M820,"200804",133,4
58,M820,"200901",222,5
58,M820,"200902",168,6
58,M820,"200903",199,7
58,M820,"200904",151,8
58,M820,"201001",130,9
58,M820,"201002",75,10
58,M820,"201003",87,11
58,M820,"201004",71,12
58,M820,"201101",71,13
58,M820,"201102",97,14
58,M820,"201103",55,15
58,M820,"201104",88,16
58,M820,"201201",57,17
58,M820,"201202",56,18
58,M820,"201203",51,19
58,M820,"201204",35,20
58,M820,"201301",36,21
58,M820,"201302",42,22
58,M820,"201303",37,23
58,M820,"201304",47,24
58,M820,"201401",36,25
58,M820,"201402",35,26
58,M820,"201403",61,27
58,M820,"201404",63,28
58,M820,"201501",20,29
58,M820,"201502",42,30
58,M820,"201503",45,31
58,M820,"201504",37,32
