"co_pcdt","nu_ano_competencia","sg_procedimento","sg_procedimento_outros","qt_cns_paciente","qt_dispensacao","qt_cns_paciente_total","qt_dispensacao_total","qt_cns_paciente_percentual","qt_dispensacao_percentual"
55,2015,PIRI60,PIRI60,1562,11973,3775,28597,41,42
55,2016,AZAT50,AZAT50,1999,16073,4380,33064,46,49
55,2016,CICLOSP100,CICLOSP100,77,539,4380,33064,2,2
55,2016,CICLOSP25,CICLOSP25,21,129,4380,33064,0,0
55,2016,CICLOSP50,CICLOSP50,121,895,4380,33064,3,3
55,2016,IMUN05,IMUN05,1,5,4380,33064,0,0
55,2016,IMUN50,IMUN50,302,1230,4380,33064,7,4
55,2016,IMUN60,IMUN60,1,5,4380,33064,0,0
55,2016,PIRI60,PIRI60,1858,14188,4380,33064,42,43
55,2017,AZAT50,AZAT50,2285,18305,4961,37326,46,49
55,2017,CICLOSP100,CICLOSP100,68,521,4961,37326,1,1
55,2017,CICLOSP10050,CICLOSP10050,1,8,4961,37326,0,0
55,2017,CICLOSP25,CICLOSP25,18,98,4961,37326,0,0
55,2017,CICLOSP50,CICLOSP50,132,939,4961,37326,3,3
55,2017,IMUN05,IMUN05,1,3,4961,37326,0,0
55,2017,IMUN25,IMUN25,1,2,4961,37326,0,0
55,2017,IMUN50,IMUN50,376,1441,4961,37326,8,4
55,2017,IMUN60,IMUN60,1,1,4961,37326,0,0
55,2017,PIRI60,PIRI60,2078,16008,4961,37326,42,43
55,2018,AZAT50,AZAT50,2414,18766,5287,38313,46,49
55,2018,CICLOSP100,CICLOSP100,89,599,5287,38313,2,2
55,2018,CICLOSP10050,CICLOSP10050,4,24,5287,38313,0,0
55,2018,CICLOSP25,CICLOSP25,24,132,5287,38313,0,0
55,2018,CICLOSP50,CICLOSP50,147,1023,5287,38313,3,3
55,2018,IMUN50,IMUN50,346,1291,5287,38313,7,3
55,2018,PIRI60,PIRI60,2258,16467,5287,38313,43,43
55,2019,AZAT50,AZAT50,2050,9645,4545,20408,45,47
55,2019,CICLOSP100,CICLOSP100,76,316,4545,20408,2,2
55,2019,CICLOSP10050,CICLOSP10050,4,17,4545,20408,0,0
55,2019,CICLOSP25,CICLOSP25,13,50,4545,20408,0,0
55,2019,CICLOSP50,CICLOSP50,129,550,4545,20408,3,3
55,2019,IMUN50,IMUN50,238,680,4545,20408,5,3
55,2019,PIRI60,PIRI60,2034,9149,4545,20408,45,45
56,2008,FILG300,FILG300,1443,4623,1452,4644,99,100
56,2008,MOLG300,MOLG300,9,21,1452,4644,1,0
56,2009,FILG300,FILG300,1512,5197,1517,5213,100,100
56,2009,MOLG300,MOLG300,5,16,1517,5213,0,0
56,2010,FILG300,FILG300,1494,4947,1495,4948,100,100
56,2010,MOLG300,MOLG300,1,1,1495,4948,0,0
56,2011,FILG300,FILG300,1496,5207,1496,5207,100,100
56,2012,FILG300,FILG300,1059,3903,1059,3903,100,100
56,2013,FILG300,FILG300,815,2854,815,2854,100,100
56,2014,FILG300,FILG300,851,3250,851,3250,100,100
56,2015,FILG300,FILG300,968,3918,968,3918,100,100
56,2016,FILG300,FILG300,925,4020,925,4020,100,100
56,2017,FILG300,FILG300,985,3839,985,3839,100,100
56,2018,FILG300,FILG300,1138,4049,1138,4049,100,100
56,2019,FILG300,FILG300,645,1424,645,1424,100,100
57,2008,ALFA2000,ALFA2000,19857,95723,298467,2020557,7,5
57,2008,ALFA3000,ALFA3000,12101,67985,298467,2020557,4,3
57,2008,ALFA4000,ALFA4000,94580,744135,298467,2020557,32,37
57,2008,CALC025,CALC025,46686,241342,298467,2020557,16,12
57,2008,CALC10,CALC10,7883,35733,298467,2020557,3,2
57,2008,SACA1005,SACA1005,74444,603525,298467,2020557,25,30
57,2008,SEVE800,SEVE800,36125,206264,298467,2020557,12,10
57,2009,ALFA2000,ALFA2000,21033,95163,319500,2215729,7,4
57,2009,ALFA3000,ALFA3000,13745,77477,319500,2215729,4,3
57,2009,ALFA4000,ALFA4000,100962,785462,319500,2215729,32,35
57,2009,CALC025,CALC025,46267,245801,319500,2215729,14,11
57,2009,CALC10,CALC10,12241,60470,319500,2215729,4,3
57,2009,SACA1005,SACA1005,78911,682307,319500,2215729,25,31
57,2009,SEVE800,SEVE800,40043,240562,319500,2215729,13,11
57,2010,ALFA2000,ALFA2000,15757,83461,341563,2205315,5,4
57,2010,ALFA3000,ALFA3000,19011,96263,341563,2205315,6,4
57,2010,ALFA4000,ALFA4000,107814,769781,341563,2205315,32,35
57,2010,CALC025,CALC025,47333,261828,341563,2205315,14,12
57,2010,CALC10,CALC10,15135,90075,341563,2205315,4,4
57,2010,SACA1005,SACA1005,82439,591482,341563,2205315,24,27
57,2010,SEVE800,SEVE800,44744,280147,341563,2205315,13,13
57,2011,ALFA2000,ALFA2000,17583,81444,370620,2418927,5,3
57,2011,ALFA3000,ALFA3000,28220,142351,370620,2418927,8,6
57,2011,ALFA4000,ALFA4000,115436,844193,370620,2418927,31,35
57,2011,CALC025,CALC025,47283,268139,370620,2418927,13,11
57,2011,CALC10,CALC10,17003,107373,370620,2418927,5,4
57,2011,SACA1005,SACA1005,88609,629182,370620,2418927,24,26
57,2011,SEVE800,SEVE800,47689,311711,370620,2418927,13,13
57,2012,ALFA2000,ALFA2000,15076,76754,388379,2641008,4,3
57,2012,ALFA3000,ALFA3000,27741,142102,388379,2641008,7,5
57,2012,ALFA4000,ALFA4000,120375,902679,388379,2641008,31,34
57,2012,CALC025,CALC025,48066,289999,388379,2641008,12,11
57,2012,CALC10,CALC10,19267,127840,388379,2641008,5,5
57,2012,SACA1005,SACA1005,93970,702181,388379,2641008,24,27
57,2012,SEVE800,SEVE800,53344,356975,388379,2641008,14,14
57,2013,ALFA2000,ALFA2000,12886,67598,376635,2607680,3,3
57,2013,ALFA3000,ALFA3000,15532,108664,376635,2607680,4,4
57,2013,ALFA4000,ALFA4000,123908,907360,376635,2607680,33,35
57,2013,CALC025,CALC025,47529,297739,376635,2607680,13,11
57,2013,CALC10,CALC10,19827,136751,376635,2607680,5,5
57,2013,SACA1005,SACA1005,94295,674162,376635,2607680,25,26
57,2013,SEVE800,SEVE800,54379,375947,376635,2607680,14,14
57,2014,ALFA2000,ALFA2000,15177,71868,390990,2712581,4,3
57,2014,ALFA3000,ALFA3000,13477,92024,390990,2712581,3,3
57,2014,ALFA4000,ALFA4000,132910,969282,390990,2712581,34,36
57,2014,CALC025,CALC025,47671,307658,390990,2712581,12,11
57,2014,CALC10,CALC10,21697,146747,390990,2712581,6,5
57,2014,SACA1005,SACA1005,95637,687056,390990,2712581,24,25
57,2014,SEVE800,SEVE800,56698,399753,390990,2712581,15,15
57,2015,ALFA2000,ALFA2000,11058,56217,404428,2763080,3,2
57,2015,ALFA3000,ALFA3000,12170,82255,404428,2763080,3,3
57,2015,ALFA4000,ALFA4000,138505,1008825,404428,2763080,34,37
57,2015,CALC025,CALC025,50986,323401,404428,2763080,13,12
57,2015,CALC10,CALC10,24730,159655,404428,2763080,6,6
57,2015,SACA1005,SACA1005,99921,693915,404428,2763080,25,25
57,2015,SEVE800,SEVE800,58955,399657,404428,2763080,15,14
57,2016,ALFA2000,ALFA2000,29617,103599,439646,2954242,7,4
57,2016,ALFA3000,ALFA3000,13565,82393,439646,2954242,3,3
57,2016,ALFA4000,ALFA4000,144889,1048760,439646,2954242,33,36
57,2016,CALC025,CALC025,52945,338203,439646,2954242,12,11
57,2016,CALC10,CALC10,26039,176248,439646,2954242,6,6
57,2016,SACA1005,SACA1005,103591,755335,439646,2954242,24,26
57,2016,SEVE800,SEVE800,61476,420512,439646,2954242,14,14
57,2017,ALFA2000,ALFA2000,15634,65455,459801,3028299,3,2
57,2017,ALFA3000,ALFA3000,18460,89309,459801,3028299,4,3
57,2017,ALFA4000,ALFA4000,151551,1083935,459801,3028299,33,36
57,2017,CALC025,CALC025,63176,415328,459801,3028299,14,14
57,2017,CALC10,CALC10,22390,120214,459801,3028299,5,4
57,2017,SACA1005,SACA1005,106883,746413,459801,3028299,23,25
57,2017,SEVE800,SEVE800,65183,451915,459801,3028299,14,15
57,2018,ALFA2000,ALFA2000,14892,68023,482364,3215161,3,2
57,2018,ALFA4000,ALFA4000,159097,1130281,482364,3215161,33,35
57,2018,CALC025,CALC025,59473,389113,482364,3215161,12,12
57,2018,CALC10,CALC10,20051,113909,482364,3215161,4,4
57,2018,CINA30,CINA30,20293,116300,482364,3215161,4,4
57,2018,SACA1005,SACA1005,105891,761051,482364,3215161,22,24
57,2018,SEVE800,SEVE800,71003,495391,482364,3215161,15,15
57,2019,ALFA4000,ALFA4000,133283,556809,377964,1556831,35,36
57,2019,CALC025,CALC025,39452,157909,377964,1556831,10,10
57,2019,CALC10,CALC10,11185,45301,377964,1556831,3,3
57,2019,CINA30,CINA30,20096,78058,377964,1556831,5,5
57,2019,PARI501,PARI501,12626,46521,377964,1556831,3,3
57,2019,SACA1005,SACA1005,82053,364561,377964,1556831,22,23
57,2019,SEVE800,SEVE800,58588,240377,377964,1556831,16,15
58,2008,ALEN10,ALEN10,68802,419553,211456,1427661,33,29
58,2008,ALEN70,ALEN70,39163,270698,211456,1427661,19,19
58,2008,CALC025,CALC025,23868,185544,211456,1427661,11,13
58,2008,CALC100,CALC100,305,1131,211456,1427661,0,0
58,2008,CALC200,CALC200,14360,95490,211456,1427661,7,7
58,2008,RALO60,RALO60,46849,338811,211456,1427661,22,24
58,2008,RISE35,RISE35,17476,115180,211456,1427661,8,8
58,2009,ALEN10,ALEN10,55091,362004,231918,1608908,24,22
58,2009,ALEN70,ALEN70,70030,437786,231918,1608908,30,27
58,2009,CALC025,CALC025,24528,203941,231918,1608908,11,13
58,2009,CALC200,CALC200,12692,86444,231918,1608908,5,5
58,2009,PAMI60,PAMI60,210,538,231918,1608908,0,0
58,2009,RALO60,RALO60,47112,361997,231918,1608908,20,22
58,2009,RISE35,RISE35,22016,155285,231918,1608908,9,10
58,2010,ALEN10,ALEN10,26017,53096,186635,930792,14,6
58,2010,ALEN70,ALEN70,48544,117790,186635,930792,26,13
58,2010,CALC025,CALC025,24667,156623,186635,930792,13,17
58,2010,CALC200,CALC200,11667,83888,186635,930792,6,9
58,2010,ETAN50,ETAN50,2257,6440,186635,930792,1,1
58,2010,RALO60,RALO60,46028,336119,186635,930792,25,36
58,2010,RISE35,RISE35,26125,174304,186635,930792,14,19
58,2011,CALC025,CALC025,20780,117565,98696,675715,21,17
58,2011,CALC200,CALC200,10577,75946,98696,675715,11,11
58,2011,PAMI30,PAMI30,118,255,98696,675715,0,0
58,2011,PAMI60,PAMI60,262,583,98696,675715,0,0
58,2011,RALO60,RALO60,42153,318435,98696,675715,43,47
58,2011,RISE35,RISE35,24548,162132,98696,675715,25,24
58,2011,RISE5,RISE5,224,722,98696,675715,0,0
58,2012,CALC025,CALC025,15886,97544,87565,639735,18,15
58,2012,CALC100,CALC100,40,120,87565,639735,0,0
58,2012,CALC200,CALC200,9306,70375,87565,639735,11,11
58,2012,PAMI30,PAMI30,143,309,87565,639735,0,0
58,2012,PAMI60,PAMI60,310,736,87565,639735,0,0
58,2012,RALO60,RALO60,37494,288433,87565,639735,43,45
58,2012,RISE35,RISE35,24346,182105,87565,639735,28,28
58,2013,CALC025,CALC025,16190,92363,84116,599053,19,15
58,2013,CALC100,CALC100,20,58,84116,599053,0,0
58,2013,CALC200,CALC200,8411,63891,84116,599053,10,11
58,2013,PAMI30,PAMI30,61,103,84116,599053,0,0
58,2013,PAMI60,PAMI60,376,790,84116,599053,0,0
58,2013,RALO60,RALO60,35100,262305,84116,599053,42,44
58,2013,RISE35,RISE35,23946,179502,84116,599053,28,30
58,2014,CALC025,CALC025,16590,108365,80234,593753,21,18
58,2014,CALC100,CALC100,17,58,80234,593753,0,0
58,2014,CALC200,CALC200,7523,57229,80234,593753,9,10
58,2014,PAMI60,PAMI60,418,883,80234,593753,1,0
58,2014,RALO60,RALO60,32126,251248,80234,593753,40,42
58,2014,RISE35,RISE35,23546,175918,80234,593753,29,30
58,2014,RISE5,RISE5,11,42,80234,593753,0,0
58,2015,CALC025,CALC025,14900,85219,74478,539460,20,16
58,2015,CALC100,CALC100,18,70,74478,539460,0,0
58,2015,CALC200,CALC200,6094,43693,74478,539460,8,8
58,2015,PAMI60,PAMI60,448,1009,74478,539460,1,0
58,2015,RALO60,RALO60,29218,225174,74478,539460,39,42
58,2015,RISE35,RISE35,23786,184236,74478,539460,32,34
58,2015,RISE5,RISE5,11,52,74478,539460,0,0
58,2016,CALC025,CALC025,12450,85526,66444,498820,19,17
58,2016,CALC100,CALC100,10,40,66444,498820,0,0
58,2016,CALC200,CALC200,5147,39861,66444,498820,8,8
58,2016,PAMI60,PAMI60,507,1263,66444,498820,1,0
58,2016,RALO60,RALO60,25238,201169,66444,498820,38,40
58,2016,RISE35,RISE35,23084,170946,66444,498820,35,34
58,2016,RISE5,RISE5,6,12,66444,498820,0,0
58,2017,CALC025,CALC025,9796,76021,59496,440049,16,17
58,2017,CALC100,CALC100,14,61,59496,440049,0,0
58,2017,CALC200,CALC200,4748,32237,59496,440049,8,7
58,2017,PAMI60,PAMI60,580,1444,59496,440049,1,0
58,2017,RALO60,RALO60,22028,162231,59496,440049,37,37
58,2017,RISE35,RISE35,22330,168055,59496,440049,38,38
58,2018,CALC025,CALC025,9260,76090,54118,383517,17,20
58,2018,CALC100,CALC100,6,32,54118,383517,0,0
58,2018,CALC200,CALC200,4157,28210,54118,383517,8,7
58,2018,PAMI30,PAMI30,1,1,54118,383517,0,0
58,2018,PAMI60,PAMI60,611,1521,54118,383517,1,0
58,2018,RALO60,RALO60,18155,148473,54118,383517,34,39
58,2018,RISE35,RISE35,21928,129190,54118,383517,41,34
58,2019,CALC025,CALC025,7836,30922,42518,173396,18,18
58,2019,CALC100,CALC100,3,12,42518,173396,0,0
58,2019,CALC200,CALC200,1698,4720,42518,173396,4,3
58,2019,PAMI60,PAMI60,469,718,42518,173396,1,0
58,2019,RALO60,RALO60,14855,67781,42518,173396,35,39
58,2019,RISE35,RISE35,17657,69243,42518,173396,42,40
59,2008,ALFA210000000,ALFA210000000,130,458,5847,36085,2,1
59,2008,ALFA23000000,ALFA23000000,243,989,5847,36085,4,3
59,2008,ALFA25000000,ALFA25000000,250,982,5847,36085,4,3
59,2008,IMUN1000,IMUN1000,125,564,5847,36085,2,2
59,2008,IMUN500,IMUN500,45,99,5847,36085,1,0
59,2008,LAMI10240,LAMI10240,789,5356,5847,36085,13,15
59,2008,LAMI150,LAMI150,4172,27457,5847,36085,71,76
58,2009,outros,"ATOR10, CALC100, PAMI30, RISE5",239,913,231918,1608908,1,1
58,2011,outros,"CALC100, CALC50",34,77,98696,675715,0,1
59,2009,ALFA210000000,ALFA210000000,122,566,6002,44227,2,1
59,2009,ALFA23000000,ALFA23000000,149,623,6002,44227,2,1
59,2009,ALFA25000000,ALFA25000000,185,795,6002,44227,3,2
59,2009,IMUN1000,IMUN1000,180,1280,6002,44227,3,3
59,2009,IMUN500,IMUN500,45,137,6002,44227,1,0
59,2009,LAMI10240,LAMI10240,702,5535,6002,44227,12,13
59,2009,LAMI150,LAMI150,4566,35063,6002,44227,76,79
59,2010,ADEF10,ADEF10,1432,9698,11737,67667,12,14
59,2010,ALFA25000000,ALFA25000000,201,714,11737,67667,2,1
59,2010,ENTE05,ENTE05,1982,8863,11737,67667,17,13
59,2010,IMUN600,IMUN600,144,483,11737,67667,1,1
59,2010,LAMI10240,LAMI10240,613,4501,11737,67667,5,7
59,2010,LAMI150,LAMI150,4675,33314,11737,67667,40,49
59,2010,TENO300,TENO300,1973,7760,11737,67667,17,11
59,2011,ADEF10,ADEF10,1392,13701,15541,117475,9,12
59,2011,ALFA2180,ALFA2180,280,1805,15541,117475,2,2
59,2011,ENTE05,ENTE05,3573,25825,15541,117475,23,22
59,2011,IMUN600,IMUN600,259,1975,15541,117475,2,2
59,2011,LAMI10240,LAMI10240,451,3902,15541,117475,3,3
59,2011,LAMI150,LAMI150,4309,34088,15541,117475,28,29
59,2011,TENO300,TENO300,4647,33527,15541,117475,30,29
59,2012,ADEF10,ADEF10,1227,12189,19146,151267,6,8
59,2012,ENTE05,ENTE05,5030,39466,19146,151267,26,26
59,2012,ENTE10,ENTE10,537,2864,19146,151267,3,2
59,2012,IMUN600,IMUN600,284,1954,19146,151267,1,1
59,2012,LAMI10240,LAMI10240,364,3350,19146,151267,2,2
59,2012,LAMI150,LAMI150,3845,31140,19146,151267,20,21
59,2012,TENO300,TENO300,6922,55828,19146,151267,36,37
59,2013,ADEF10,ADEF10,1058,9959,23328,174103,5,6
59,2013,ENTE05,ENTE05,6359,46340,23328,174103,27,27
59,2013,ENTE10,ENTE10,1866,7271,23328,174103,8,4
59,2013,IMUN600,IMUN600,311,2226,23328,174103,1,1
59,2013,LAMI10240,LAMI10240,320,2896,23328,174103,1,2
59,2013,LAMI150,LAMI150,3477,27431,23328,174103,15,16
59,2013,TENO300,TENO300,9110,73445,23328,174103,39,42
59,2014,ADEF10,ADEF10,911,9136,25809,212229,4,4
59,2014,ENTE05,ENTE05,8225,67820,25809,212229,32,32
59,2014,ENTE10,ENTE10,1105,2615,25809,212229,4,1
59,2014,IMUN600,IMUN600,324,2964,25809,212229,1,1
59,2014,LAMI10240,LAMI10240,278,2473,25809,212229,1,1
59,2014,LAMI150,LAMI150,3129,25732,25809,212229,12,12
59,2014,TENO300,TENO300,11123,97342,25809,212229,43,46
59,2015,ADEF10,ADEF10,867,8685,28559,245114,3,4
59,2015,ENTE05,ENTE05,10033,86474,28559,245114,35,35
59,2015,IMUN100,IMUN100,239,1634,28559,245114,1,1
59,2015,IMUN600,IMUN600,378,3282,28559,245114,1,1
59,2015,LAMI10240,LAMI10240,243,2097,28559,245114,1,1
59,2015,LAMI150,LAMI150,2953,23847,28559,245114,10,10
59,2015,TENO300,TENO300,13296,116424,28559,245114,47,47
59,2016,ADEF10,ADEF10,830,8197,32017,273372,3,3
59,2016,ALFA2180,ALFA2180,229,1604,32017,273372,1,1
59,2016,ENTE05,ENTE05,11776,101796,32017,273372,37,37
59,2016,IMUN600,IMUN600,401,3765,32017,273372,1,1
59,2016,LAMI10240,LAMI10240,205,1513,32017,273372,1,1
59,2016,LAMI150,LAMI150,2791,21870,32017,273372,9,8
59,2016,TENO300,TENO300,15395,132154,32017,273372,48,48
59,2017,ADEF10,ADEF10,671,3122,36641,305693,2,1
59,2017,ALFA2180,ALFA2180,291,1340,36641,305693,1,0
59,2017,ENTE05,ENTE05,14321,124201,36641,305693,39,41
59,2017,IMUN100,IMUN100,174,1416,36641,305693,0,0
59,2017,IMUN600,IMUN600,418,3915,36641,305693,1,1
59,2017,LAMI150,LAMI150,2385,13489,36641,305693,7,4
59,2017,TENO300,TENO300,18071,156883,36641,305693,49,51
59,2018,ALFA2180,ALFA2180,307,1799,37356,323341,1,1
59,2018,ENTE05,ENTE05,15928,135432,37356,323341,43,42
59,2018,IMUN100,IMUN100,167,1874,37356,323341,0,1
59,2018,IMUN600,IMUN600,404,3993,37356,323341,1,1
59,2018,LAMI10240,LAMI10240,56,442,37356,323341,0,0
59,2018,LAMI150,LAMI150,919,5835,37356,323341,2,2
59,2018,outros,ENTE10,11,36,37356,323341,1,-1
59,2018,TENO300,TENO300,19564,173930,37356,323341,52,54
59,2019,ALFA2180,ALFA2180,188,739,42650,151545,0,0
59,2019,ENTE05,ENTE05,14138,39462,42650,151545,33,26
59,2019,IMUN100,IMUN100,141,856,42650,151545,0,1
59,2019,IMUN600,IMUN600,359,1781,42650,151545,1,1
59,2019,LAMI10240,LAMI10240,68,224,42650,151545,0,0
59,2019,LAMI150,LAMI150,1478,3631,42650,151545,3,2
59,2019,TENO300,TENO300,26274,104845,42650,151545,62,69
60,2008,ACIT10,ACIT10,3739,15414,9626,40780,39,38
60,2008,ACIT25,ACIT25,4932,20897,9626,40780,51,51
60,2008,CICLOSP10,CICLOSP10,4,7,9626,40780,0,0
60,2008,CICLOSP100,CICLOSP100,597,3062,9626,40780,6,8
60,2008,CICLOSP10050,CICLOSP10050,32,117,9626,40780,0,0
60,2008,CICLOSP25,CICLOSP25,58,259,9626,40780,1,1
60,2008,CICLOSP50,CICLOSP50,252,1009,9626,40780,3,2
60,2009,ACIT10,ACIT10,3556,19004,9843,51510,36,37
60,2009,ACIT25,ACIT25,5269,27259,9843,51510,54,53
60,2009,CICLOSP10,CICLOSP10,2,3,9843,51510,0,0
60,2009,CICLOSP100,CICLOSP100,645,3592,9843,51510,7,7
60,2009,CICLOSP10050,CICLOSP10050,37,110,9843,51510,0,0
60,2009,CICLOSP25,CICLOSP25,56,273,9843,51510,1,1
60,2009,CICLOSP50,CICLOSP50,277,1268,9843,51510,3,2
60,2010,ACIT10,ACIT10,3837,20316,11269,57335,34,35
60,2010,ACIT25,ACIT25,5737,30165,11269,57335,51,53
60,2010,CICLOSP100,CICLOSP100,658,3197,11269,57335,6,6
60,2010,CICLOSP25,CICLOSP25,49,254,11269,57335,0,0
60,2010,CICLOSP50,CICLOSP50,298,1379,11269,57335,3,2
60,2010,METO25,METO25,581,1819,11269,57335,5,3
60,2010,,,41,45,11269,57335,0,0
60,2011,ACIT10,ACIT10,3988,21161,12086,60546,33,35
60,2011,ACIT25,ACIT25,5988,29878,12086,60546,50,49
60,2011,CICLOSP100,CICLOSP100,701,3454,12086,60546,6,6
60,2011,CICLOSP10050,CICLOSP10050,35,105,12086,60546,0,0
60,2011,CICLOSP25,CICLOSP25,62,284,12086,60546,1,0
60,2011,CICLOSP50,CICLOSP50,340,1557,12086,60546,3,3
60,2011,METO25,METO25,946,4039,12086,60546,8,7
60,2012,ACIT10,ACIT10,4105,22264,12703,65616,32,34
60,2012,ACIT25,ACIT25,6446,33419,12703,65616,51,51
60,2012,CICLOSP100,CICLOSP100,771,3829,12703,65616,6,6
60,2012,CICLOSP10050,CICLOSP10050,39,168,12703,65616,0,0
60,2012,CICLOSP25,CICLOSP25,53,221,12703,65616,0,0
60,2012,CICLOSP50,CICLOSP50,341,1519,12703,65616,3,2
60,2012,METO25,METO25,946,4193,12703,65616,7,6
60,2013,ACIT10,ACIT10,4353,25014,13463,70769,32,35
60,2013,ACIT25,ACIT25,6723,35218,13463,70769,50,50
60,2013,CICLOSP100,CICLOSP100,865,4243,13463,70769,6,6
60,2013,CICLOSP10050,CICLOSP10050,51,205,13463,70769,0,0
60,2013,CICLOSP25,CICLOSP25,59,229,13463,70769,0,0
60,2013,CICLOSP50,CICLOSP50,400,1754,13463,70769,3,2
60,2013,METO25,METO25,1011,4105,13463,70769,8,6
60,2014,ACIT10,ACIT10,4621,26884,14658,77167,32,35
60,2014,ACIT25,ACIT25,6955,37512,14658,77167,47,49
60,2014,CALC5030,CALC5030,366,782,14658,77167,2,1
60,2014,CICLOSP100,CICLOSP100,966,4649,14658,77167,7,6
60,2014,CICLOSP50,CICLOSP50,456,1975,14658,77167,3,3
60,2014,METO25,METO25,978,4369,14658,77167,7,6
60,2014,METO252,METO252,110,362,14658,77167,1,0
60,2015,ACIT10,ACIT10,4642,27270,17554,89914,26,30
60,2015,ACIT25,ACIT25,7108,38674,17554,89914,40,43
60,2015,CALC5030,CALC5030,1944,7182,17554,89914,11,8
60,2015,CICLOSP100,CICLOSP100,1043,5019,17554,89914,6,6
60,2015,CICLOSP50,CICLOSP50,518,2395,17554,89914,3,3
60,2015,CLOB0530,CLOB0530,672,2051,17554,89914,4,2
60,2015,METO25,METO25,1180,5683,17554,89914,7,6
60,2016,ACIT10,ACIT10,4718,27712,18864,95398,25,29
60,2016,ACIT25,ACIT25,6999,36519,18864,95398,37,38
60,2016,CALC5030,CALC5030,2634,11299,18864,95398,14,12
60,2016,CICLOSP100,CICLOSP100,1077,5318,18864,95398,6,6
60,2016,CICLOSP50,CICLOSP50,568,2509,18864,95398,3,3
60,2016,CLOB0530,CLOB0530,1112,4279,18864,95398,6,4
60,2016,METO25,METO25,1207,5803,18864,95398,6,6
60,2017,ACIT10,ACIT10,4486,24242,20429,102104,22,24
60,2017,ACIT25,ACIT25,6874,36262,20429,102104,34,36
60,2017,CALC5030,CALC5030,3536,15692,20429,102104,17,15
60,2017,CICLOSP100,CICLOSP100,1167,5998,20429,102104,6,6
60,2017,CICLOSP50,CICLOSP50,534,2581,20429,102104,3,3
60,2017,CLOB0530,CLOB0530,1797,7708,20429,102104,9,8
60,2017,METO25,METO25,1331,6728,20429,102104,7,7
60,2018,ACIT10,ACIT10,3843,19617,22002,107989,17,18
60,2018,ACIT25,ACIT25,7360,39327,22002,107989,33,36
60,2018,CALC5030,CALC5030,4097,19186,22002,107989,19,18
60,2018,CICLOSP100,CICLOSP100,1252,5987,22002,107989,6,6
60,2018,CICLOSP50,CICLOSP50,592,2396,22002,107989,3,2
60,2018,CLOB0530,CLOB0530,2400,10265,22002,107989,11,10
60,2018,METO25,METO25,1551,7643,22002,107989,7,7
60,2019,ACIT10,ACIT10,2692,9935,16950,56965,16,17
60,2019,ACIT25,ACIT25,5606,19720,16950,56965,33,35
60,2019,CALC5030,CALC5030,3354,10452,16950,56965,20,18
60,2019,CICLOSP100,CICLOSP100,892,2865,16950,56965,5,5
60,2019,CICLOSP50,CICLOSP50,450,1327,16950,56965,3,2
60,2019,CLOB0530,CLOB0530,1908,5937,16950,56965,11,10
60,2019,METO25,METO25,1376,4875,16950,56965,8,9
61,2008,CIPR50,CIPR50,228,1033,12288,71344,2,1
61,2008,GOSS1080,GOSS1080,387,840,12288,71344,3,1
61,2008,GOSS360,GOSS360,613,3646,12288,71344,5,5
61,2008,LEUP1125,LEUP1125,766,2340,12288,71344,6,3
61,2008,LEUP375,LEUP375,8348,55219,12288,71344,68,77
61,2008,SOMA4,SOMA4,3,3,12288,71344,0,0
61,2008,TRIP375,TRIP375,1936,8254,12288,71344,16,12
61,2009,CIPR50,CIPR50,168,832,12711,72942,1,1
61,2009,GOSS1080,GOSS1080,371,991,12711,72942,3,1
61,2009,GOSS360,GOSS360,512,3175,12711,72942,4,4
61,2009,LEUP1125,LEUP1125,1839,5818,12711,72942,14,8
61,2009,LEUP375,LEUP375,7938,52200,12711,72942,62,72
61,2009,TRIP375,TRIP375,1883,9926,12711,72942,15,14
61,2010,CIPR50,CIPR50,145,603,14432,63965,1,1
61,2010,GOSS1080,GOSS1080,418,1007,14432,63965,3,2
61,2010,GOSS360,GOSS360,488,2593,14432,63965,3,4
61,2010,LEUP1125,LEUP1125,3910,10868,14432,63965,27,17
61,2010,LEUP375,LEUP375,7574,39648,14432,63965,52,62
61,2010,TRIP375,TRIP375,1786,9064,14432,63965,12,14
61,2010,,,65,67,14432,63965,0,0
61,2011,CIPR50,CIPR50,135,685,14123,60747,1,1
61,2011,GOSS1080,GOSS1080,407,985,14123,60747,3,2
61,2011,GOSS360,GOSS360,496,3009,14123,60747,4,5
61,2011,LEUP1125,LEUP1125,4591,12529,14123,60747,33,21
61,2011,LEUP375,LEUP375,6950,34879,14123,60747,49,57
61,2011,TRIP1125,TRIP1125,17,23,14123,60747,0,0
61,2011,TRIP375,TRIP375,1527,8637,14123,60747,11,14
61,2012,CIPR50,CIPR50,98,543,15092,66887,1,1
61,2012,GOSS1080,GOSS1080,329,857,15092,66887,2,1
61,2012,GOSS360,GOSS360,399,2502,15092,66887,3,4
61,2012,LEUP1125,LEUP1125,4754,12688,15092,66887,32,19
61,2012,LEUP375,LEUP375,6945,41080,15092,66887,46,61
61,2012,TRIP1125,TRIP1125,74,102,15092,66887,0,0
61,2012,TRIP375,TRIP375,2493,9115,15092,66887,17,14
61,2013,CIPR50,CIPR50,92,502,16624,75665,1,1
61,2013,GOSS1080,GOSS1080,343,718,16624,75665,2,1
61,2013,GOSS360,GOSS360,352,2138,16624,75665,2,3
