"co_pcdt","nu_trimestre","sg_procedimento","qt_sexo_f","qt_idade_paciente60","qt_st_redesbr3","qt_ibge_gestao","qt_aprovada","qt_dispensacao","qt_cns_paciente"
55,"200802",IMUN50,52,17,78,12,1600,79,48
55,"200803",IMUN05,4,3,7,2,107,7,2
55,"200803",IMUN25,4,3,5,1,101,5,4
55,"200803",IMUN50,66,21,91,14,2261,92,51
55,"200804",IMUN05,1,0,2,1,8,2,2
55,"200804",IMUN25,1,4,4,1,90,4,3
55,"200804",IMUN50,53,15,75,10,1850,77,43
55,"200901",IMUN05,0,0,1,1,6,1,1
55,"200901",IMUN25,1,0,1,1,64,1,1
55,"200901",IMUN50,54,19,71,8,1482,72,42
55,"200902",IMUN10,3,0,6,1,48,6,2
55,"200902",IMUN50,40,17,77,13,1441,77,43
55,"200903",IMUN05,4,0,4,1,89,4,2
55,"200903",IMUN10,3,0,6,1,48,6,2
55,"200903",IMUN50,44,16,67,8,1313,67,38
55,"200904",IMUN05,2,0,2,1,24,2,1
55,"200904",IMUN10,3,0,6,1,48,6,2
55,"200904",IMUN50,55,15,73,13,1519,75,44
55,"201001",IMUN05,3,0,3,1,8,3,1
55,"201001",IMUN10,3,0,6,1,48,6,2
55,"201001",IMUN25,3,0,3,1,140,3,2
55,"201001",IMUN50,44,13,61,11,1098,63,36
55,"201002",IMUN10,1,0,3,1,22,3,2
55,"201002",IMUN25,1,0,1,1,32,1,1
55,"201002",IMUN50,65,10,75,13,1396,77,49
55,"201002",IMUN60,0,0,0,1,24,2,1
55,"201003",IMUN05,0,0,2,1,60,2,1
55,"201003",IMUN10,2,0,4,1,32,4,2
55,"201003",IMUN25,1,0,1,1,50,1,1
55,"201003",IMUN50,58,11,78,13,1369,81,52
55,"201003",IMUN60,0,0,0,1,42,3,1
55,"201004",AZAT50,59,15,88,9,8750,94,80
55,"201004",CICLOSP100,0,0,1,1,70,1,1
55,"201004",IMUN25,2,0,2,1,53,2,1
55,"201004",IMUN50,55,14,72,13,1405,76,42
55,"201004",IMUN60,0,0,0,1,45,3,1
55,"201101",AZAT50,347,114,502,17,51694,562,274
55,"201101",CICLOSP100,5,0,11,4,725,11,4
55,"201101",CICLOSP10050,1,0,1,1,1,1,1
55,"201101",CICLOSP50,9,0,12,3,1140,12,7
55,"201101",IMUN25,3,4,7,2,85,7,3
55,"201101",IMUN50,56,26,88,13,1756,93,49
55,"201101",PIRI60,107,22,151,5,27178,161,106
55,"201102",AZAT50,632,170,856,18,85533,963,419
55,"201102",CICLOSP100,8,4,19,6,1390,19,6
55,"201102",CICLOSP25,2,0,2,1,120,2,1
55,"201102",CICLOSP50,21,0,25,6,2190,28,12
55,"201102",IMUN05,2,0,1,1,44,2,2
55,"201102",IMUN25,12,3,15,2,314,15,11
55,"201102",IMUN50,62,26,91,15,2019,97,52
55,"201102",PIRI60,264,51,337,7,56794,357,191
55,"201103",AZAT50,873,232,1183,18,117374,1303,520
55,"201103",CICLOSP100,12,5,28,7,2010,28,11
55,"201103",CICLOSP50,28,0,35,7,3555,40,17
55,"201103",IMUN05,2,0,0,1,18,2,1
55,"201103",IMUN25,7,3,11,2,445,11,7
55,"201103",IMUN50,65,24,101,14,3068,106,58
55,"201103",PIRI60,445,104,581,8,101396,623,275
55,"201104",AZAT50,990,291,1406,21,135015,1485,608
55,"201104",CICLOSP100,20,6,29,7,2200,29,12
55,"201104",CICLOSP25,1,0,1,1,180,1,1
55,"201104",CICLOSP50,32,2,37,7,3945,40,18
55,"201104",IMUN05,4,0,0,1,43,4,2
55,"201104",IMUN25,0,0,3,1,135,3,1
55,"201104",IMUN50,53,20,81,14,2733,86,48
55,"201104",IMUN60,0,0,2,1,90,2,1
55,"201104",PIRI60,536,144,720,11,121236,764,327
55,"201201",AZAT50,1121,330,1615,19,153010,1673,662
55,"201201",CICLOSP100,23,4,35,7,2760,35,16
55,"201201",CICLOSP50,33,3,37,5,3945,40,16
55,"201201",IMUN05,4,0,0,1,58,4,2
55,"201201",IMUN25,0,0,1,1,40,1,1
55,"201201",IMUN50,69,37,122,13,3684,127,64
55,"201201",PIRI60,577,172,804,11,130108,847,374
55,"201202",AZAT50,1341,391,1928,21,182701,2024,797
55,"201202",CICLOSP100,19,3,32,7,2600,32,15
55,"201202",CICLOSP50,38,2,40,5,4530,43,15
55,"201202",IMUN05,4,0,2,2,180,5,4
55,"201202",IMUN25,0,2,0,1,34,2,1
55,"201202",IMUN50,87,36,136,16,4433,147,79
55,"201202",PIRI60,751,183,998,13,152090,1051,441
55,"201203",AZAT50,1580,443,2209,22,213721,2332,889
55,"201203",CICLOSP100,26,3,43,8,3655,43,18
55,"201203",CICLOSP50,41,0,41,7,4795,44,17
55,"201203",IMUN05,3,0,5,2,513,5,3
55,"201203",IMUN25,0,2,0,1,38,2,1
55,"201203",IMUN50,87,38,137,16,4450,144,75
55,"201203",IMUN60,1,0,1,1,3,1,1
55,"201203",PIRI60,975,235,1285,14,210012,1385,546
55,"201204",AZAT50,1659,472,2366,23,230716,2478,943
55,"201204",CICLOSP100,32,3,50,8,4370,50,19
55,"201204",CICLOSP50,41,1,39,7,4440,44,18
55,"201204",IMUN05,1,0,0,1,31,2,2
55,"201204",IMUN50,101,38,163,17,5276,172,86
55,"201204",IMUN60,3,0,4,1,8,4,4
55,"201204",PIRI60,1138,243,1487,15,242445,1591,613
55,"201301",AZAT50,1709,509,2455,23,240576,2563,985
55,"201301",CICLOSP100,30,3,46,10,3725,46,20
55,"201301",CICLOSP25,2,0,0,1,270,2,1
55,"201301",CICLOSP50,46,0,45,7,5453,49,20
55,"201301",IMUN05,0,0,1,1,120,1,1
55,"201301",IMUN25,0,1,0,1,4,1,1
55,"201301",IMUN50,112,34,159,17,5791,173,89
55,"201301",IMUN60,5,0,8,1,31,8,5
55,"201301",PIRI60,1151,279,1518,14,243615,1611,638
55,"201302",AZAT50,1735,512,2420,22,243871,2586,1007
55,"201302",CICLOSP100,37,3,57,8,4245,58,25
55,"201302",CICLOSP25,4,0,4,2,215,4,2
55,"201302",CICLOSP50,62,7,59,8,7174,70,28
55,"201302",IMUN05,1,0,3,1,270,3,2
55,"201302",IMUN25,1,0,1,1,30,1,1
55,"201302",IMUN50,106,32,164,18,6504,171,83
55,"201302",IMUN60,3,0,6,1,23,6,4
55,"201302",PIRI60,1120,254,1414,13,229752,1551,639
55,"201303",AZAT50,1883,561,2593,22,257422,2792,1093
55,"201303",CICLOSP100,34,4,42,7,3265,45,20
55,"201303",CICLOSP25,3,0,3,1,165,3,1
55,"201303",CICLOSP50,49,5,50,7,5765,57,26
55,"201303",IMUN05,1,0,1,1,120,1,1
55,"201303",IMUN50,131,47,188,16,8934,198,89
55,"201303",IMUN60,3,0,8,1,29,8,5
55,"201303",PIRI60,1268,322,1617,15,267921,1786,723
55,"201304",AZAT50,1899,585,2646,23,263692,2838,1120
55,"201304",CICLOSP100,30,3,51,7,4205,54,23
55,"201304",CICLOSP25,1,2,2,1,150,2,2
55,"201304",CICLOSP50,67,4,69,8,8375,76,32
55,"201304",IMUN05,0,0,3,1,360,3,1
55,"201304",IMUN50,131,32,181,16,7267,187,89
55,"201304",IMUN60,6,0,10,1,45,10,7
55,"201304",PIRI60,1346,349,1760,17,286731,1906,768
55,"201401",AZAT50,1880,612,2696,23,272616,2886,1135
55,"201401",CICLOSP100,31,8,53,9,4239,60,27
55,"201401",CICLOSP25,5,5,9,3,525,9,5
55,"201401",CICLOSP50,85,7,98,9,11664,111,44
55,"201401",IMUN05,0,1,3,2,181,4,2
55,"201401",IMUN50,141,33,189,16,8047,197,93
55,"201401",IMUN60,2,0,2,1,12,2,2
55,"201401",PIRI60,1408,397,1899,16,308754,2041,814
55,"201402",AZAT50,2051,660,2901,23,291104,3097,1186
55,"201402",CICLOSP100,46,9,73,9,6542,79,31
55,"201402",CICLOSP10050,0,0,2,1,2,2,1
55,"201402",CICLOSP25,11,7,14,3,1129,14,5
55,"201402",CICLOSP50,88,10,112,9,12737,119,49
55,"201402",IMUN05,2,0,5,1,316,5,3
55,"201402",IMUN50,154,46,202,17,9449,218,105
55,"201402",IMUN60,2,0,3,1,11,3,3
55,"201402",PIRI60,1677,485,2250,17,357941,2390,914
55,"201403",AZAT50,2161,714,3085,24,310119,3281,1261
55,"201403",CICLOSP100,50,9,80,10,6643,83,33
55,"201403",CICLOSP10050,0,0,1,1,1,1,1
55,"201403",CICLOSP25,9,3,11,4,1420,15,7
55,"201403",CICLOSP50,112,9,132,9,15295,141,58
55,"201403",IMUN05,3,2,4,1,125,5,5
55,"201403",IMUN50,180,43,228,17,12174,235,112
55,"201403",IMUN60,8,0,10,1,33,10,7
55,"201403",PIRI60,1904,557,2544,16,414934,2733,1010
55,"201404",AZAT50,2216,731,3123,24,318190,3342,1283
55,"201404",CICLOSP100,51,11,94,10,8158,99,38
55,"201404",CICLOSP25,14,5,17,4,1270,17,6
55,"201404",CICLOSP50,121,19,148,9,17360,161,64
55,"201404",IMUN25,0,0,1,1,1,1,1
55,"201404",IMUN50,212,50,270,18,13562,281,129
55,"201404",IMUN60,6,0,7,1,18,7,5
55,"201404",PIRI60,1823,517,2444,16,386673,2627,1051
55,"201501",AZAT50,2119,722,3048,24,303706,3225,1275
55,"201501",CICLOSP100,59,13,98,11,8207,102,41
55,"201501",CICLOSP25,13,1,16,4,1050,16,6
55,"201501",CICLOSP50,129,30,160,9,18553,172,66
55,"201501",IMUN05,3,3,5,3,267,7,5
55,"201501",IMUN50,188,47,246,20,10145,260,129
55,"201501",IMUN60,3,0,5,1,25,5,2
55,"201501",PIRI60,1712,506,2311,16,361770,2470,1086
55,"201502",AZAT50,2390,801,3354,24,343242,3616,1360
55,"201502",CICLOSP100,65,13,96,11,7295,97,41
55,"201502",CICLOSP25,23,4,22,5,1920,26,12
55,"201502",CICLOSP50,155,39,195,10,20933,204,78
55,"201502",IMUN05,1,2,1,2,71,3,2
55,"201502",IMUN25,1,0,1,1,106,1,1
55,"201502",IMUN50,220,61,285,21,12446,300,135
55,"201502",IMUN60,3,1,5,2,75,5,4
55,"201502",PIRI60,2082,613,2778,15,432606,3010,1217
55,"201503",AZAT50,2359,826,3316,23,346431,3640,1399
55,"201503",CICLOSP100,79,17,109,11,9420,120,50
55,"201503",CICLOSP25,20,2,21,5,2515,27,16
55,"201503",CICLOSP50,163,40,196,9,21360,209,77
55,"201503",IMUN05,0,1,0,1,1,1,1
55,"201503",IMUN50,201,43,270,19,14046,285,127
55,"201503",IMUN60,1,0,5,2,49,5,3
55,"201503",PIRI60,2348,721,3082,15,495036,3408,1318
55,"201504",AZAT50,2389,846,3391,24,351552,3676,1400
55,"201504",CICLOSP10,3,0,0,1,270,3,1
55,"201504",CICLOSP100,78,17,110,12,9605,122,54
55,"201504",CICLOSP25,14,2,15,4,2070,20,9
55,"201504",CICLOSP50,168,35,193,10,20983,206,75
55,"201504",IMUN50,206,48,241,19,12220,271,126
55,"201504",PIRI60,2135,686,2822,16,431236,3085,1203
55,"201601",AZAT50,2403,874,3454,23,353667,3732,1420
55,"201601",CICLOSP100,96,16,122,11,10052,137,54
55,"201601",CICLOSP25,14,4,19,4,1895,22,11
55,"201601",CICLOSP50,165,38,201,10,22759,218,75
55,"201601",IMUN50,194,40,255,19,13648,274,129
55,"201601",IMUN60,0,0,1,1,8,1,1
55,"201601",PIRI60,2044,648,2787,16,415283,3015,1247
55,"201602",AZAT50,2503,901,3514,23,372280,3886,1506
55,"201602",CICLOSP100,110,20,132,11,10856,150,57
55,"201602",CICLOSP25,24,10,25,7,3490,38,16
55,"201602",CICLOSP50,170,35,202,11,23364,216,85
55,"201602",IMUN05,1,1,1,1,90,1,1
55,"201602",IMUN50,195,48,244,19,14087,275,130
55,"201602",IMUN60,0,0,1,1,8,1,1
55,"201602",PIRI60,2264,757,3031,16,481287,3361,1361
55,"201603",AZAT50,2831,996,3985,24,422058,4395,1634
55,"201603",CICLOSP100,98,22,120,11,10611,134,60
55,"201603",CICLOSP25,28,9,29,6,4285,42,17
55,"201603",CICLOSP50,170,36,219,9,25426,228,90
55,"201603",IMUN05,3,3,3,1,300,3,1
55,"201603",IMUN50,244,59,309,21,15976,345,164
55,"201603",IMUN60,0,0,1,1,8,1,1
55,"201603",PIRI60,2706,919,3695,16,570452,4027,1543
55,"201604",AZAT50,2606,939,3707,24,389001,4060,1612
55,"201604",CICLOSP100,87,20,108,11,9425,118,52
55,"201604",CICLOSP25,17,6,20,6,2800,27,12
55,"201604",CICLOSP50,168,41,224,11,26432,233,91
55,"201604",IMUN05,1,1,1,1,90,1,1
55,"201604",IMUN50,242,66,320,20,16351,336,147
55,"201604",IMUN60,0,0,2,1,26,2,1
55,"201604",PIRI60,2498,825,3467,17,530811,3785,1555
55,"201701",AZAT50,2636,948,3810,25,385318,4136,1619
55,"201701",CICLOSP100,100,25,121,11,10415,131,50
55,"201701",CICLOSP25,15,7,17,7,2325,22,11
55,"201701",CICLOSP50,147,43,204,12,24500,214,85
55,"201701",IMUN50,249,56,331,21,16324,356,173
55,"201701",IMUN60,0,0,1,1,17,1,1
55,"201701",PIRI60,2382,794,3455,18,487921,3641,1453
55,"201702",AZAT50,2802,1043,3906,24,411792,4355,1674
55,"201702",CICLOSP100,96,28,120,10,10405,131,52
55,"201702",CICLOSP10050,2,2,2,1,4,2,1
55,"201702",CICLOSP25,15,1,18,5,2470,24,11
55,"201702",CICLOSP50,167,40,213,13,25884,224,90
55,"201702",IMUN05,0,0,1,1,120,1,1
55,"201702",IMUN50,260,67,321,21,17717,363,177
55,"201702",PIRI60,2388,798,3352,18,479200,3580,1492
55,"201703",AZAT50,3199,1126,4425,25,474821,4919,1844
55,"201703",CICLOSP100,97,23,123,10,10032,134,51
55,"201703",CICLOSP10050,3,3,3,1,3,3,1
55,"201703",CICLOSP25,18,0,20,5,2910,26,9
55,"201703",CICLOSP50,179,45,233,13,27247,247,98
55,"201703",IMUN05,0,0,2,1,70,2,1
55,"201703",IMUN50,275,67,342,21,19773,384,175
55,"201703",PIRI60,3101,1021,4233,18,651181,4633,1699
55,"201704",AZAT50,3107,1192,4371,26,469907,4895,1828
55,"201704",CICLOSP100,92,25,115,11,9350,125,55
55,"201704",CICLOSP10050,3,3,3,1,3,3,1
55,"201704",CICLOSP25,18,1,22,6,2740,26,11
55,"201704",CICLOSP50,184,45,240,12,29156,254,97
55,"201704",IMUN25,2,0,2,1,24,2,1
55,"201704",IMUN50,250,64,295,21,16958,338,178
55,"201704",PIRI60,2729,945,3721,21,570227,4154,1657
55,"201801",AZAT50,2884,1112,3994,26,425769,4525,1811
55,"201801",CICLOSP100,97,29,126,11,9628,137,56
55,"201801",CICLOSP10050,3,3,3,1,3,3,1
55,"201801",CICLOSP25,22,4,25,6,2870,28,12
55,"201801",CICLOSP50,181,40,234,13,27017,249,103
55,"201801",IMUN05,1,0,1,1,25,1,1
55,"201801",IMUN50,212,45,246,21,12576,283,146
55,"201801",IMUN60,0,0,1,1,17,1,1
55,"201801",PIRI60,2327,804,3191,21,462540,3606,1458
55,"201802",AZAT50,3043,1222,4260,26,452316,4789,1899
55,"201802",CICLOSP100,101,21,125,11,9355,137,56
55,"201802",CICLOSP10050,0,1,1,1,2,1,1
55,"201802",CICLOSP25,27,5,28,3,3515,31,10
55,"201802",CICLOSP50,183,48,244,11,29200,261,104
55,"201802",IMUN05,2,0,2,1,270,2,1
55,"201802",IMUN50,232,54,297,21,15946,329,172
55,"201802",IMUN60,0,0,2,1,34,2,1
55,"201802",PIRI60,2963,1081,4106,22,631544,4505,1754
55,"201803",AZAT50,3037,1196,4296,25,459052,4776,1876
55,"201803",CICLOSP100,109,31,147,12,11486,159,67
55,"201803",CICLOSP10050,6,3,9,2,142,9,3
55,"201803",CICLOSP25,29,5,32,4,3940,34,16
55,"201803",CICLOSP50,186,39,241,13,28289,257,111
55,"201803",IMUN25,1,0,1,1,18,1,1
55,"201803",IMUN50,235,62,312,21,18584,344,164
55,"201803",IMUN60,1,0,1,1,20,1,1
55,"201803",PIRI60,2987,1117,4102,20,629745,4561,1798
55,"201804",AZAT50,2970,1224,4085,26,433404,4676,1928
55,"201804",CICLOSP100,117,41,153,12,11920,166,68
55,"201804",CICLOSP10050,8,5,11,2,22,11,4
55,"201804",CICLOSP25,32,8,36,6,4530,39,16
55,"201804",CICLOSP50,186,42,242,12,26312,256,111
55,"201804",IMUN25,2,0,2,1,40,2,1
55,"201804",IMUN50,234,65,303,20,15328,335,159
55,"201804",IMUN60,0,0,1,1,10,1,1
55,"201804",PIRI60,2507,922,3283,19,487950,3795,1559
55,"201901",AZAT50,2976,1282,4196,26,449458,4751,1804
55,"201901",CICLOSP100,106,36,150,12,12897,161,67
55,"201901",CICLOSP10050,7,3,10,2,256,10,3
55,"201901",CICLOSP25,21,5,24,5,2935,26,11
55,"201901",CICLOSP50,204,52,284,15,35831,295,114
55,"201901",IMUN05,1,1,1,1,90,1,1
55,"201901",IMUN50,246,76,306,21,16802,346,172
55,"201901",PIRI60,2836,1132,3864,19,604150,4369,1632
55,"201902",AZAT50,3053,1332,4352,26,464080,4894,1876
55,"201902",CICLOSP100,101,36,146,13,12555,155,65
55,"201902",CICLOSP10050,4,3,7,3,130,7,4
55,"201902",CICLOSP25,21,5,23,6,2830,24,10
55,"201902",CICLOSP50,169,50,245,13,27714,255,106
55,"201902",IMUN50,228,62,280,20,14672,334,168
55,"201902",PIRI60,3068,1281,4325,22,644828,4780,1824
56,"200801",FILG300,476,185,944,15,10199,960,507
56,"200801",MOLG300,4,0,5,1,47,5,4
56,"200802",FILG300,586,255,1116,15,12541,1128,597
56,"200802",MOLG300,2,1,3,1,29,3,3
56,"200803",FILG300,620,285,1213,18,13196,1225,648
56,"200803",MOLG300,2,0,0,1,18,4,2
56,"200804",FILG300,650,316,1294,18,14235,1310,645
56,"200804",MOLG300,6,3,3,2,47,9,3
56,"200901",FILG300,650,295,1231,17,13093,1237,621
56,"200901",MOLG300,6,1,3,3,83,9,4
56,"200902",FILG300,668,300,1261,17,12986,1267,638
56,"200902",MOLG300,4,0,1,2,47,7,3
56,"200903",FILG300,695,339,1314,17,18144,1329,660
56,"200904",FILG300,693,340,1349,17,14273,1364,694
56,"201001",FILG300,649,314,1209,16,12272,1233,662
56,"201002",FILG300,646,354,1217,17,11272,1251,672
56,"201002",MOLG300,1,1,1,1,5,1,1
56,"201003",FILG300,669,379,1256,16,11143,1272,665
56,"201004",FILG300,594,316,1169,16,10623,1191,638
56,"201101",FILG300,635,320,1284,18,11661,1319,672
56,"201102",FILG300,655,321,1269,19,11160,1293,663
56,"201103",FILG300,677,357,1309,18,11632,1346,680
56,"201104",FILG300,610,360,1212,19,11392,1249,654
56,"201201",FILG300,529,310,1050,20,10167,1086,561
56,"201202",FILG300,572,305,1080,20,9991,1101,547
56,"201203",FILG300,497,284,964,21,9322,992,489
56,"201204",FILG300,365,193,701,19,7123,724,411
56,"201301",FILG300,221,123,431,19,4222,441,281
56,"201302",FILG300,381,207,764,20,8816,806,404
56,"201303",FILG300,373,205,734,20,8451,771,416
56,"201304",FILG300,414,235,809,17,8917,836,419
56,"201401",FILG300,334,189,656,20,7066,684,380
56,"201402",FILG300,401,262,756,20,8542,792,409
56,"201403",FILG300,421,286,830,19,9614,880,446
56,"201404",FILG300,446,277,852,22,9439,894,444
56,"201501",FILG300,407,279,795,21,8563,831,413
56,"201502",FILG300,490,283,879,20,9872,930,461
56,"201503",FILG300,614,337,1038,22,12041,1121,547
56,"201504",FILG300,557,331,958,22,11509,1036,500
56,"201601",FILG300,508,292,865,23,10879,948,473
56,"201602",FILG300,576,308,964,22,11631,1050,506
56,"201603",FILG300,562,303,983,21,11814,1069,517
56,"201604",FILG300,500,268,884,22,10393,953,462
56,"201701",FILG300,494,267,875,22,11088,948,464
56,"201702",FILG300,507,261,861,22,9922,930,479
56,"201703",FILG300,509,268,839,23,10136,926,473
56,"201704",FILG300,550,306,955,22,11439,1035,525
56,"201801",FILG300,556,267,912,22,11106,1004,542
56,"201802",FILG300,553,306,939,19,11268,1035,531
56,"201803",FILG300,524,285,913,23,11116,993,510
56,"201804",FILG300,535,314,926,22,11591,1017,542
56,"201901",FILG300,335,175,562,21,6893,628,378
56,"201902",FILG300,454,231,724,22,8920,796,471
57,"200801",ALEN10,4,4,4,1,120,4,3
57,"200801",ALEN70,16,14,19,1,185,19,13
57,"200801",ALFA025,1284,837,2194,8,115299,2669,1287
57,"200801",ALFA10,223,85,369,3,15666,458,269
57,"200801",ALFA1000,721,494,1547,6,24617,1651,668
57,"200801",ALFA10000,460,426,912,8,16669,931,351
57,"200801",ALFA2000,10516,7079,16689,16,382233,22665,8619
57,"200801",ALFA2100,1,1,3,2,9,3,3
57,"200801",ALFA2120,1,0,1,1,4,1,1
57,"200801",ALFA23000000,2,2,4,2,48,4,4
57,"200801",ALFA280,0,0,1,1,4,1,1
57,"200801",ALFA3000,7555,5322,12421,12,252130,15374,5772
57,"200801",ALFA4000,79284,62489,158200,26,3571620,174896,64445
57,"200801",ATOR10,1,2,4,2,240,4,4
57,"200801",ATOR20,0,1,1,1,40,1,1
57,"200801",AZAT50,19,8,27,3,1752,27,21
57,"200801",BETA11200000044,1,0,1,1,12,1,1
57,"200801",BEZA200,1,0,2,1,50,2,2
57,"200801",BROM25,2,0,2,1,60,2,1
57,"200801",CALC025,26701,19088,50356,25,2799166,55946,26157
57,"200801",CALC10,2768,1494,5451,11,97064,6044,2540
57,"200801",CICLOSP100,9,4,20,3,1500,22,16
57,"200801",CICLOSP25,9,2,19,3,1150,19,18
57,"200801",CICLOSP50,17,12,33,3,1857,33,26
57,"200801",DESF500,181,84,329,15,6150,372,200
57,"200801",DONE5,0,1,1,1,60,1,1
57,"200801",FILG300,4,5,5,1,40,5,2
57,"200801",FLUV20,2,0,2,1,60,2,1
57,"200801",FORM1240060,3,3,3,1,3,3,2
57,"200801",FORM6200,1,0,1,1,1,1,1
57,"200801",GABA300,3,3,3,1,130,3,1
57,"200801",GENF600,0,3,3,1,72,3,1
57,"200801",IMUN1000,0,0,1,1,1,1,1
57,"200801",LAMI10240,0,1,1,1,1,1,1
57,"200801",LAMI150,0,0,4,1,76,4,2
57,"200801",MICO180,0,0,4,2,214,4,3
57,"200801",MICO360,13,1,24,3,1932,24,16
57,"200801",MICO500,20,14,53,2,5217,53,44
57,"200801",MORF1060,1,0,1,1,30,1,1
57,"200801",OLAN10,0,0,2,2,116,2,2
57,"200801",PRAV20,3,5,6,1,142,6,4
57,"200801",RALO60,3,3,3,2,88,3,2
57,"200801",RIBA250,3,2,5,2,600,5,4
57,"200801",RISE35,2,2,2,1,8,2,1
57,"200801",RISP1,0,0,2,1,210,2,2
57,"200801",RISP2,0,1,2,2,90,2,2
57,"200801",SACA1005,62248,47227,124214,26,1918947,139977,45109
57,"200801",SEVE400,59,23,117,8,19242,128,80
57,"200801",SEVE800,19465,12105,41657,26,7235820,46591,21159
57,"200801",SINV10,3,0,3,1,90,3,2
57,"200801",SINV20,68,61,140,1,4907,140,82
57,"200801",SIRO1,7,3,23,3,1372,23,22
57,"200801",SIRO160,0,0,1,1,1,1,1
57,"200801",SIRO2,9,3,17,1,990,17,17
57,"200801",SOMA4,0,0,1,1,60,1,1
57,"200801",SULF500,2,0,2,2,360,2,2
57,"200801",TACR1,35,10,76,2,10543,76,67
57,"200801",TACR5,8,1,16,2,930,16,16
57,"200802",ALFA025,1312,918,2301,8,120681,2722,1315
57,"200802",ALFA10,270,101,415,4,17699,521,294
57,"200802",ALFA1000,664,438,1281,6,21058,1514,577
57,"200802",ALFA10000,374,360,766,7,13345,792,344
57,"200802",ALFA2000,10366,7115,16360,17,383966,22020,7867
57,"200802",ALFA3000,8073,5925,13428,11,280269,16791,6141
57,"200802",ALFA4000,85624,68017,172375,26,3743079,190710,68274
57,"200802",CALC025,29533,21076,55170,25,3035346,61464,27450
57,"200802",CALC10,3527,1965,6981,13,129806,7902,3308
57,"200802",DESF500,218,79,397,13,9191,447,198
57,"200802",SACA1005,70035,53860,141266,26,2102989,159012,48604
57,"200802",SEVE400,65,28,162,8,25566,182,97
57,"200802",SEVE800,22088,13728,46595,26,8330263,52525,23544
57,"200803",ALFA025,1410,981,2394,9,137013,2931,1518
57,"200803",ALFA10,318,128,468,4,20420,619,361
57,"200803",ALFA1000,656,386,1202,7,20150,1418,578
57,"200803",ALFA10000,415,399,846,7,15213,866,344
57,"200803",ALFA2000,10169,6950,16221,17,357912,21406,7988
57,"200803",ALFA3000,8927,6467,15290,12,301622,18216,6875
57,"200803",ALFA4000,87836,70579,173801,26,3818700,195091,69649
57,"200803",CALC025,30752,21985,56067,25,3073181,63130,27519
57,"200803",CALC10,4746,2728,9452,15,182096,10616,4437
57,"200803",DESF500,167,67,339,14,6180,359,163
57,"200803",SACA1005,68043,52641,135367,26,2022838,153070,47855
57,"200803",SEVE400,37,24,74,6,13686,92,58
57,"200803",SEVE800,22594,14324,46950,26,8381408,53597,23457
57,"200804",ALFA025,1491,1082,2550,10,149680,3134,1612
57,"200804",ALFA10,304,108,444,4,20634,592,369
57,"200804",ALFA1000,575,383,1125,6,21402,1329,654
57,"200804",ALFA10000,464,421,1008,10,18748,1016,400
57,"200804",ALFA2000,14165,10601,25460,15,550909,29632,13029
57,"200804",ALFA3000,8656,6132,14455,12,327357,17604,7026
57,"200804",ALFA4000,82000,67266,163635,26,3706994,183438,67399
57,"200804",CALC025,28341,20965,54353,26,2789477,60802,26919
57,"200804",CALC10,5069,3080,10292,14,177078,11171,5158
57,"200804",DESF500,221,98,469,16,10357,482,219
57,"200804",SACA1005,67234,52621,136431,25,2152383,151466,46198
57,"200804",SEVE400,35,28,64,7,11918,75,39
57,"200804",SEVE800,22405,14348,48091,26,8500903,53551,23701
57,"200901",ALFA025,1277,976,2286,9,128273,2736,1399
57,"200901",ALFA10,83,28,92,3,5096,163,115
57,"200901",ALFA1000,481,299,1125,7,17679,1170,503
57,"200901",ALFA10000,566,565,1144,10,21392,1197,455
57,"200901",ALFA2000,11543,8762,19935,17,481060,24337,10824
57,"200901",ALFA3000,8661,6479,14780,12,301827,17714,6966
57,"200901",ALFA4000,85423,70313,168207,26,3589291,189599,70120
57,"200901",CALC025,29993,22353,55668,25,3176709,62826,27476
57,"200901",CALC10,6003,3901,12003,14,217041,13512,5927
57,"200901",DESF500,251,105,533,18,11530,555,255
57,"200901",SACA1005,71268,56214,141932,25,2317319,161584,47861
57,"200901",SEVE400,24,10,48,7,9138,54,37
57,"200901",SEVE800,23475,15155,49134,26,8847977,55738,24686
57,"200902",ALFA025,1454,1081,2445,11,146671,3044,1472
57,"200902",ALFA10,264,123,427,4,17422,500,313
57,"200902",ALFA1000,559,402,1210,7,26839,1398,513
57,"200902",ALFA10000,1009,853,1431,10,46763,2268,736
57,"200902",ALFA2000,12743,9442,21003,16,572537,27483,11792
57,"200902",ALFA3000,9504,7061,16158,12,349232,19266,7382
57,"200902",ALFA4000,87260,72591,172378,26,3760530,193158,71238
57,"200902",CALC025,29983,22460,55909,26,3152320,62560,27989
57,"200902",CALC10,6678,4416,13695,16,247872,15373,6674
57,"200902",DESF500,254,137,569,16,10040,600,325
57,"200902",SACA1005,72755,57245,144573,26,2467211,165415,49422
57,"200902",SEVE400,12,10,38,6,6657,42,24
57,"200902",SEVE800,25484,16412,52935,26,9666751,60565,25700
57,"200903",ALFA025,1196,910,2215,8,125689,2522,1234
57,"200903",ALFA10,283,150,519,4,21486,597,338
57,"200903",ALFA1000,558,422,1200,5,32052,1430,532
57,"200903",ALFA10000,891,791,1403,12,37539,1992,773
57,"200903",ALFA2000,11113,8549,18737,16,495611,23724,10486
57,"200903",ALFA3000,9332,6793,14697,11,353054,18647,7422
